seed,algo,t_ms,hv_now,bsf_hv
46,MOEA/D,1992.684,0.5635333037836114,0.567021554263849
46,MOEA/D,2039.938,0.5640954419686418,0.567021554263849
46,MOEA/D,2088.024,0.6871083388804047,0.6871083388804047
46,MOEA/D,2136.121,0.685679418631624,0.6871083388804047
46,MOEA/D,2184.393,0.7171289533662362,0.7171289533662362
46,MOEA/D,2249.681,0.7628401089328928,0.7628401089328928
46,MOEA/D,2298.327,0.7873764370188922,0.7873764370188922
46,MOEA/D,2348.033,0.788227408908661,0.788227408908661
46,MOEA/D,2397.268,0.7886395795773936,0.7886395795773936
46,MOEA/D,2448.135,0.7886395795773936,0.7886395795773936
46,MOEA/D,2497.366,0.7923410725598679,0.7923410725598679
46,MOEA/D,2546.775,0.8020744704927633,0.8020744704927633
46,MOEA/D,2596.21,0.8040942393233398,0.8040942393233398
46,MOEA/D,2645.5,0.8066091233541631,0.8066091233541631
46,MOEA/D,2694.401,0.8071961348978186,0.8071961348978186
46,MOEA/D,2742.856,0.8095319752760619,0.8095319752760619
46,MOEA/D,2792.115,0.81228339771098,0.81228339771098
46,MOEA/D,2840.017,0.8123370649909093,0.8123370649909093
46,MOEA/D,2887.68,0.8123370649909093,0.8123370649909093
46,MOEA/D,2935.293,0.8123370649909093,0.8123370649909093
46,MOEA/D,2999.434,0.8130682321903208,0.8130682321903208
46,MOEA/D,3046.87,0.813514635655791,0.813514635655791
46,MOEA/D,3093.806,0.8135153317294606,0.8135153317294606
46,MOEA/D,3143.286,0.8184329565762817,0.8184329565762817
46,MOEA/D,3192.07,0.8184329565762817,0.8184329565762817
46,MOEA/D,3225.185,0.8184487832934778,0.8184487832934778
47,AW-NSGA-II,48.145,0.0,0.0
47,AW-NSGA-II,96.119,0.00019824431544758375,0.00019824431544758375
47,AW-NSGA-II,145.401,0.015293564099323781,0.015293564099323781
47,AW-NSGA-II,197.527,0.03012058827996261,0.03012058827996261
47,AW-NSGA-II,246.432,0.046499109885780016,0.046499109885780016
47,AW-NSGA-II,296.565,0.10359641596100294,0.10359641596100294
47,AW-NSGA-II,347.11,0.14217137858505985,0.14217137858505985
47,AW-NSGA-II,397.09,0.1768843488581574,0.1768843488581574
47,AW-NSGA-II,447.556,0.23400559368096807,0.23400559368096807
47,AW-NSGA-II,497.618,0.2903512761861453,0.2903512761861453
47,AW-NSGA-II,546.341,0.3488250042706762,0.3488250042706762
47,AW-NSGA-II,596.955,0.37929304820169363,0.37929304820169363
47,AW-NSGA-II,646.292,0.3950332193606497,0.3950332193606497
47,AW-NSGA-II,699.125,0.4103473527078655,0.4103473527078655
47,AW-NSGA-II,748.721,0.42922059647816124,0.42922059647816124
47,AW-NSGA-II,799.036,0.46325461423356484,0.46325461423356484
47,AW-NSGA-II,847.921,0.5024919917243309,0.5024919917243309
47,AW-NSGA-II,883.218,0.5377020838373127,0.5377020838373127
47,MOEA/D,49.807,0.0,0.0
47,MOEA/D,99.263,0.0,0.0
47,MOEA/D,133.501,0.0,0.0
47,MOEA/D,184.171,0.0,0.0
47,MOEA/D,234.382,0.0,0.0
47,MOEA/D,297.704,0.026689612328427734,0.026689612328427734
47,MOEA/D,345.313,0.06543461760426993,0.06543461760426993
47,MOEA/D,392.11,0.0977986185082263,0.0977986185082263
47,MOEA/D,439.666,0.11436129569360462,0.11436129569360462
47,MOEA/D,487.418,0.17728117624684253,0.17728117624684253
47,MOEA/D,535.205,0.2368666429957547,0.2368666429957547
47,MOEA/D,599.09,0.2860059041764791,0.2860059041764791
47,MOEA/D,649.057,0.30254542604662477,0.30254542604662477
47,MOEA/D,698.641,0.33162235455550937,0.33162235455550937
47,MOEA/D,747.612,0.33501188134518817,0.33501188134518817
47,MOEA/D,797.762,0.3469061215279675,0.3469061215279675
47,MOEA/D,847.15,0.38390954417028766,0.38390954417028766
47,MOEA/D,895.558,0.40355829542225485,0.40355829542225485
47,MOEA/D,944.162,0.457749649573275,0.457749649573275
47,MOEA/D,993.131,0.4742732309091999,0.4742732309091999
47,MOEA/D,1041.786,0.48800069036917654,0.48800069036917654
47,MOEA/D,1090.837,0.4984642019732892,0.4984642019732892
47,MOEA/D,1140.949,0.5126119953700804,0.5126119953700804
47,MOEA/D,1190.265,0.5131045176643212,0.5131045176643212
47,MOEA/D,1238.7,0.5064624032814176,0.5131045176643212
47,MOEA/D,1285.839,0.52993221312413,0.52993221312413
47,MOEA/D,1349.39,0.5294221762179152,0.52993221312413
47,MOEA/D,1396.725,0.5311202796723367,0.5311202796723367
47,MOEA/D,1443.246,0.5480171163797115,0.5480171163797115
47,MOEA/D,1491.312,0.5600432763550228,0.5600432763550228
47,MOEA/D,1539.873,0.5677147068050391,0.5677147068050391
47,MOEA/D,1588.01,0.576108627145479,0.576108627145479
47,MOEA/D,1635.941,0.576847556466699,0.576847556466699
47,MOEA/D,1684.555,0.5772566036146178,0.5772566036146178
47,MOEA/D,1747.177,0.576847556466699,0.5772566036146178
47,MOEA/D,1796.58,0.5774789393797576,0.5774789393797576
47,MOEA/D,1844.033,0.589900747016757,0.589900747016757
47,MOEA/D,1891.791,0.6172589007508021,0.6172589007508021
47,MOEA/D,1939.651,0.6265820293368047,0.6265820293368047
47,MOEA/D,1987.897,0.6265858497889994,0.6265858497889994
47,MOEA/D,2035.558,0.6288725045937098,0.6288725045937098
47,MOEA/D,2099.074,0.6291646570109686,0.6291646570109686
47,MOEA/D,2147.089,0.6438746529414145,0.6438746529414145
47,MOEA/D,2195.006,0.6684302127069179,0.6684302127069179
47,MOEA/D,2243.459,0.6675475726534548,0.6684302127069179
47,MOEA/D,2291.477,0.6699372459902184,0.6699372459902184
47,MOEA/D,2340.332,0.672518497954403,0.672518497954403
47,MOEA/D,2388.373,0.6731422628898468,0.6731422628898468
47,MOEA/D,2436.704,0.6859362494866326,0.6859362494866326
47,MOEA/D,2484.521,0.6862818436618956,0.6862818436618956
47,MOEA/D,2548.226,0.7003548720531838,0.7003548720531838
47,MOEA/D,2596.509,0.7026099034642341,0.7026099034642341
47,MOEA/D,2643.53,0.704263637872427,0.704263637872427
47,MOEA/D,2693.168,0.7050603911963731,0.7050603911963731
47,MOEA/D,2742.285,0.7180992310143101,0.7180992310143101
47,MOEA/D,2792.092,0.7180992310143101,0.7180992310143101
47,MOEA/D,2841.222,0.732785703451668,0.732785703451668
47,MOEA/D,2890.699,0.7347601762128605,0.7347601762128605
47,MOEA/D,2939.686,0.7465610314925235,0.7465610314925235
47,MOEA/D,2989.095,0.7757590752981531,0.7757590752981531
47,MOEA/D,3040.142,0.7912494346479046,0.7912494346479046
47,MOEA/D,3090.367,0.7912494346479046,0.7912494346479046
47,MOEA/D,3142.117,0.7927531320929884,0.7927531320929884
47,MOEA/D,3193.329,0.8480436746183878,0.8480436746183878
47,MOEA/D,3227.277,0.8413728101373431,0.8480436746183878
48,AW-NSGA-II,48.156,0.0,0.0
48,AW-NSGA-II,98.328,0.0,0.0
48,AW-NSGA-II,149.719,0.008835102790367984,0.008835102790367984
48,AW-NSGA-II,197.362,0.0503755312327568,0.0503755312327568
48,AW-NSGA-II,248.125,0.0955392991462452,0.0955392991462452
48,AW-NSGA-II,299.189,0.1360981281452663,0.1360981281452663
48,AW-NSGA-II,349.448,0.16936194834502472,0.16936194834502472
48,AW-NSGA-II,396.341,0.21141137192686124,0.21141137192686124
48,AW-NSGA-II,447.304,0.2469505068842125,0.2469505068842125
48,AW-NSGA-II,498.936,0.28145969786055547,0.28145969786055547
48,AW-NSGA-II,545.412,0.2978549697228319,0.2978549697228319
48,AW-NSGA-II,596.852,0.324499866863959,0.324499866863959
48,AW-NSGA-II,649.833,0.3555818369676384,0.3555818369676384
48,AW-NSGA-II,698.97,0.39292436427428684,0.39292436427428684
48,AW-NSGA-II,749.055,0.4505342302563339,0.4505342302563339
48,AW-NSGA-II,799.943,0.5044836900350376,0.5044836900350376
48,AW-NSGA-II,845.906,0.5230304551772968,0.5230304551772968
48,AW-NSGA-II,868.784,0.5454175831375988,0.5454175831375988
48,MOEA/D,49.342,0.0,0.0
48,MOEA/D,96.976,0.0,0.0
48,MOEA/D,147.888,0.0,0.0
48,MOEA/D,196.438,0.0,0.0
48,MOEA/D,243.896,0.0,0.0
48,MOEA/D,292.073,0.011290036726752554,0.011290036726752554
48,MOEA/D,339.848,0.015541750187552113,0.015541750187552113
48,MOEA/D,388.034,0.018926304327128638,0.018926304327128638
48,MOEA/D,435.729,0.032933065627142544,0.032933065627142544
48,MOEA/D,483.763,0.03689538824272084,0.03689538824272084
48,MOEA/D,548.231,0.05044330955968619,0.05044330955968619
48,MOEA/D,595.004,0.06316979575782544,0.06316979575782544
48,MOEA/D,644.289,0.07689491423140521,0.07689491423140521
48,MOEA/D,696.283,0.10062661335479382,0.10062661335479382
48,MOEA/D,744.754,0.14253039472961745,0.14253039472961745
48,MOEA/D,793.649,0.1665060161680736,0.1665060161680736
48,MOEA/D,842.597,0.18125026016971124,0.18125026016971124
48,MOEA/D,891.234,0.20588061556181858,0.20588061556181858
48,MOEA/D,940.118,0.2586932041695635,0.2586932041695635
48,MOEA/D,990.371,0.34237284957471625,0.34237284957471625
48,MOEA/D,1039.18,0.34600949792824565,0.34600949792824565
48,MOEA/D,1089.521,0.35827489428022746,0.35827489428022746
48,MOEA/D,1139.089,0.35500954669513907,0.35827489428022746
48,MOEA/D,1187.729,0.37596897190652695,0.37596897190652695
48,MOEA/D,1236.353,0.37616537483458246,0.37616537483458246
48,MOEA/D,1285.413,0.3778530118506233,0.3778530118506233
48,MOEA/D,1349.568,0.3582477958567822,0.3778530118506233
48,MOEA/D,1397.978,0.35828314160039226,0.3778530118506233
48,MOEA/D,1445.829,0.3587253502372034,0.3778530118506233
48,MOEA/D,1494.247,0.3740896160109971,0.3778530118506233
48,MOEA/D,1541.267,0.37852981788465945,0.37852981788465945
48,MOEA/D,1589.564,0.3815611204865773,0.3815611204865773
48,MOEA/D,1637.153,0.38226568870606137,0.38226568870606137
48,MOEA/D,1684.203,0.39028252679924813,0.39028252679924813
48,MOEA/D,1747.938,0.4033840041568546,0.4033840041568546
48,MOEA/D,1794.902,0.4042087460568555,0.4042087460568555
48,MOEA/D,1842.654,0.40774241309276865,0.40774241309276865
48,MOEA/D,1891.084,0.41209592544486456,0.41209592544486456
48,MOEA/D,1938.929,0.41889688687341586,0.41889688687341586
48,MOEA/D,1986.859,0.4198870032809103,0.4198870032809103
48,MOEA/D,2034.311,0.43560139957003835,0.43560139957003835
48,MOEA/D,2098.207,0.44124644834497884,0.44124644834497884
48,MOEA/D,2146.761,0.4416962674871624,0.4416962674871624
48,MOEA/D,2194.528,0.44072452004845,0.4416962674871624
48,MOEA/D,2242.955,0.44449904869418155,0.44449904869418155
48,MOEA/D,2291.502,0.44891053141477016,0.44891053141477016
48,MOEA/D,2340.417,0.4518482056608524,0.4518482056608524
48,MOEA/D,2388.369,0.4523727327462772,0.4523727327462772
48,MOEA/D,2436.515,0.4554677904108284,0.4554677904108284
48,MOEA/D,2484.278,0.45727057596215065,0.45727057596215065
48,MOEA/D,2548.699,0.4810837147415599,0.4810837147415599
48,MOEA/D,2596.826,0.5256525493164496,0.5256525493164496
48,MOEA/D,2644.78,0.5255320055841715,0.5256525493164496
48,MOEA/D,2692.944,0.5258421208519637,0.5258421208519637
48,MOEA/D,2739.588,0.5260734877074656,0.5260734877074656
48,MOEA/D,2786.273,0.5390341382108419,0.5390341382108419
48,MOEA/D,2834.749,0.541957842495207,0.541957842495207
48,MOEA/D,2899.565,0.5442525824507539,0.5442525824507539
48,MOEA/D,2948.815,0.5581897837918333,0.5581897837918333
48,MOEA/D,2996.908,0.57908139325587,0.57908139325587
48,MOEA/D,3044.19,0.5839740925068346,0.5839740925068346
48,MOEA/D,3092.062,0.6694632709929769,0.6694632709929769
48,MOEA/D,3138.69,0.6684933533804405,0.6694632709929769
48,MOEA/D,3186.52,0.6706926730335134,0.6706926730335134
48,MOEA/D,3202.55,0.6736906317218488,0.6736906317218488
49,AW-NSGA-II,45.7,0.0,0.0
49,AW-NSGA-II,99.259,0.0,0.0
49,AW-NSGA-II,146.297,0.026893171847006046,0.026893171847006046
49,AW-NSGA-II,198.444,0.14229333304733588,0.14229333304733588
49,AW-NSGA-II,249.859,0.20967364417595413,0.20967364417595413
49,AW-NSGA-II,295.562,0.2696013544654319,0.2696013544654319
49,AW-NSGA-II,346.82,0.3476152402478744,0.3476152402478744
49,AW-NSGA-II,397.505,0.3695920440813313,0.3695920440813313
49,AW-NSGA-II,447.03,0.38632343980693484,0.38632343980693484
49,AW-NSGA-II,499.266,0.43424359487360004,0.43424359487360004
49,AW-NSGA-II,549.856,0.4600988862439512,0.4600988862439512
49,AW-NSGA-II,596.609,0.5115745806740917,0.5115745806740917
49,AW-NSGA-II,646.992,0.5275601719256102,0.5275601719256102
49,AW-NSGA-II,698.459,0.5418410645984024,0.5418410645984024
49,AW-NSGA-II,749.541,0.5788991805402484,0.5788991805402484
49,AW-NSGA-II,798.474,0.5901702991028497,0.5901702991028497
49,AW-NSGA-II,843.324,0.606195041902349,0.606195041902349
49,MOEA/D,48.357,0.0,0.0
49,MOEA/D,94.931,0.0,0.0
49,MOEA/D,141.987,0.0,0.0
49,MOEA/D,190.653,0.0,0.0
49,MOEA/D,239.01,0.0,0.0
49,MOEA/D,286.782,0.0016408765873300833,0.0016408765873300833
49,MOEA/D,334.937,0.051922343226527216,0.051922343226527216
49,MOEA/D,397.671,0.08682775377457314,0.08682775377457314
49,MOEA/D,443.987,0.11199390760105027,0.11199390760105027
49,MOEA/D,490.658,0.13681747944158515,0.13681747944158515
49,MOEA/D,537.981,0.13673774191592022,0.13681747944158515
49,MOEA/D,585.49,0.13685868885723326,0.13685868885723326
49,MOEA/D,649.055,0.14324516422455155,0.14324516422455155
49,MOEA/D,696.882,0.14409895805722786,0.14409895805722786
49,MOEA/D,745.142,0.15987233502014564,0.15987233502014564
49,MOEA/D,794.739,0.16220571479798812,0.16220571479798812
49,MOEA/D,844.869,0.18124763090055324,0.18124763090055324
49,MOEA/D,894.345,0.1677934736877324,0.18124763090055324
49,MOEA/D,946.155,0.1751248448276726,0.18124763090055324
49,MOEA/D,996.427,0.1751248448276726,0.18124763090055324
49,MOEA/D,1049.181,0.1889548207644319,0.1889548207644319
49,MOEA/D,1084.452,0.19289713812775502,0.19289713812775502
49,MOEA/D,1135.801,0.1944663331680876,0.1944663331680876
49,MOEA/D,1189.05,0.19416641522099726,0.1944663331680876
49,MOEA/D,1241.732,0.19417576244107196,0.1944663331680876
49,MOEA/D,1291.671,0.1966054904366449,0.1966054904366449
49,MOEA/D,1341.035,0.19772068487238054,0.19772068487238054
49,MOEA/D,1390.264,0.20146048400214717,0.20146048400214717
49,MOEA/D,1438.948,0.2057757325415822,0.2057757325415822
49,MOEA/D,1489.597,0.2058173448719013,0.2058173448719013
49,MOEA/D,1544.652,0.208591849036288,0.208591849036288
49,MOEA/D,1591.968,0.20922847549113804,0.20922847549113804
49,MOEA/D,1639.374,0.2114674340563206,0.2114674340563206
49,MOEA/D,1687.603,0.24981582306079209,0.24981582306079209
49,MOEA/D,1737.595,0.25089796771065087,0.25089796771065087
49,MOEA/D,1786.974,0.25091130252443866,0.25091130252443866
49,MOEA/D,1836.779,0.2532891425950195,0.2532891425950195
49,MOEA/D,1885.919,0.2533150745895674,0.2533150745895674
49,MOEA/D,1935.565,0.25326321136899776,0.2533150745895674
49,MOEA/D,1985.013,0.25422872014969455,0.25422872014969455
49,MOEA/D,2035.321,0.25542455202510017,0.25542455202510017
49,MOEA/D,2099.29,0.26118636112141597,0.26118636112141597
49,MOEA/D,2149.865,0.26118636112141597,0.26118636112141597
49,MOEA/D,2183.14,0.2641134603834288,0.2641134603834288
49,MOEA/D,2249.267,0.2643805030938059,0.2643805030938059
49,MOEA/D,2298.28,0.26901278036861626,0.26901278036861626
49,MOEA/D,2346.626,0.26901278036861626,0.26901278036861626
49,MOEA/D,2394.987,0.27578320201869577,0.27578320201869577
49,MOEA/D,2442.75,0.2831755197211704,0.2831755197211704
49,MOEA/D,2490.778,0.2831755197211704,0.2831755197211704
49,MOEA/D,2539.004,0.28712627732864865,0.28712627732864865
49,MOEA/D,2586.707,0.28712627732864865,0.28712627732864865
49,MOEA/D,2649.843,0.30374723616548494,0.30374723616548494
49,MOEA/D,2684.772,0.3095373500293544,0.3095373500293544
49,MOEA/D,2734.396,0.3250518870066198,0.3250518870066198
49,MOEA/D,2783.888,0.32951160155066195,0.32951160155066195
49,MOEA/D,2849.663,0.33422045772744613,0.33422045772744613
49,MOEA/D,2899.339,0.33818706734078485,0.33818706734078485
49,MOEA/D,2948.524,0.3412255946967272,0.3412255946967272
49,MOEA/D,2998.466,0.426852696173416,0.426852696173416
49,MOEA/D,3048.026,0.44600836518254766,0.44600836518254766
49,MOEA/D,3097.644,0.49025385451061165,0.49025385451061165
49,MOEA/D,3147.152,0.4914459876979832,0.4914459876979832
49,MOEA/D,3196.539,0.550119889075124,0.550119889075124
49,MOEA/D,3247.287,0.5590612167951564,0.5590612167951564
49,MOEA/D,3263.574,0.5600459087507793,0.5600459087507793
50,AW-NSGA-II,49.344,0.0,0.0
50,AW-NSGA-II,97.92,0.0,0.0
50,AW-NSGA-II,148.052,0.02307217949903823,0.02307217949903823
50,AW-NSGA-II,198.103,0.0713907214473171,0.0713907214473171
50,AW-NSGA-II,248.417,0.11596097688567858,0.11596097688567858
50,AW-NSGA-II,298.645,0.15157313845047848,0.15157313845047848
50,AW-NSGA-II,347.647,0.22061982221706256,0.22061982221706256
50,AW-NSGA-II,397.16,0.27753009090004155,0.27753009090004155
50,AW-NSGA-II,447.025,0.3233883943789144,0.3233883943789144
50,AW-NSGA-II,498.014,0.3517640867585291,0.3517640867585291
50,AW-NSGA-II,547.706,0.3919281315218101,0.3919281315218101
50,AW-NSGA-II,598.424,0.4283356301544988,0.4283356301544988
50,AW-NSGA-II,648.345,0.4421213811823392,0.4421213811823392
50,AW-NSGA-II,696.484,0.45437550303090024,0.45437550303090024
50,AW-NSGA-II,749.464,0.4605255481915165,0.4605255481915165
50,AW-NSGA-II,797.579,0.48433436310729744,0.48433436310729744
50,AW-NSGA-II,845.657,0.520837333698481,0.520837333698481
50,MOEA/D,46.9,0.0,0.0
50,MOEA/D,93.894,0.0,0.0
50,MOEA/D,142.473,0.0,0.0
50,MOEA/D,191.146,0.004100215691227921,0.004100215691227921
50,MOEA/D,238.431,0.018429656842048715,0.018429656842048715
50,MOEA/D,285.019,0.044384434911276714,0.044384434911276714
50,MOEA/D,348.248,0.08038526539737577,0.08038526539737577
50,MOEA/D,394.536,0.08358621021447418,0.08358621021447418
50,MOEA/D,441.379,0.12088701388096894,0.12088701388096894
50,MOEA/D,489.396,0.13057999607435758,0.13057999607435758
50,MOEA/D,535.776,0.15668596691926603,0.15668596691926603
50,MOEA/D,598.907,0.1854979033647958,0.1854979033647958
50,MOEA/D,646.652,0.19732335722502156,0.19732335722502156
50,MOEA/D,694.147,0.23277305186514344,0.23277305186514344
50,MOEA/D,742.171,0.2348574720468193,0.2348574720468193
50,MOEA/D,791.018,0.254398114489345,0.254398114489345
50,MOEA/D,840.915,0.354641172978838,0.354641172978838
50,MOEA/D,890.255,0.3668526856784441,0.3668526856784441
50,MOEA/D,939.514,0.38244139838409963,0.38244139838409963
50,MOEA/D,990.472,0.38246984254225797,0.38246984254225797
50,MOEA/D,1039.469,0.3976993931632179,0.3976993931632179
50,MOEA/D,1089.066,0.39442253289856133,0.3976993931632179
50,MOEA/D,1138.566,0.3947670401213784,0.3976993931632179
50,MOEA/D,1187.532,0.39665487545675077,0.3976993931632179
50,MOEA/D,1237.009,0.43115621717741126,0.43115621717741126
50,MOEA/D,1286.753,0.49655443793700876,0.49655443793700876
50,MOEA/D,1336.533,0.5316898463794224,0.5316898463794224
50,MOEA/D,1386.23,0.5657712854341976,0.5657712854341976
50,MOEA/D,1434.525,0.5942180346340792,0.5942180346340792
50,MOEA/D,1499.133,0.5999309367707131,0.5999309367707131
50,MOEA/D,1545.963,0.5999309367707131,0.5999309367707131
50,MOEA/D,1593.249,0.6006523552136538,0.6006523552136538
50,MOEA/D,1640.919,0.6035218169682681,0.6035218169682681
50,MOEA/D,1688.991,0.6111378947864422,0.6111378947864422
50,MOEA/D,1736.771,0.6111846623492898,0.6111846623492898
50,MOEA/D,1799.992,0.6302957466426575,0.6302957466426575
50,MOEA/D,1847.976,0.6342515977810419,0.6342515977810419
50,MOEA/D,1895.959,0.6353993588498814,0.6353993588498814
50,MOEA/D,1943.234,0.6379603425669542,0.6379603425669542
50,MOEA/D,1991.277,0.6618917999093077,0.6618917999093077
50,MOEA/D,2040.657,0.6621431598714977,0.6621431598714977
50,MOEA/D,2089.978,0.6642109911258783,0.6642109911258783
50,MOEA/D,2139.536,0.6643942161715967,0.6643942161715967
50,MOEA/D,2188.297,0.6643942161715967,0.6643942161715967
50,MOEA/D,2237.824,0.6644620054506503,0.6644620054506503
50,MOEA/D,2287.586,0.6644620054506503,0.6644620054506503
50,MOEA/D,2336.157,0.6646696223235921,0.6646696223235921
50,MOEA/D,2385.593,0.6659043211797414,0.6659043211797414
50,MOEA/D,2434.523,0.6657831188414712,0.6659043211797414
50,MOEA/D,2483.467,0.6658028512833876,0.6659043211797414
50,MOEA/D,2549.182,0.6658028512833876,0.6659043211797414
50,MOEA/D,2598.171,0.6833297396606481,0.6833297396606481
50,MOEA/D,2645.559,0.6833297396606481,0.6833297396606481
50,MOEA/D,2692.868,0.684173100692245,0.684173100692245
50,MOEA/D,2739.447,0.698303722025177,0.698303722025177
50,MOEA/D,2788.846,0.698303722025177,0.698303722025177
50,MOEA/D,2836.091,0.7041205832551277,0.7041205832551277
50,MOEA/D,2899.88,0.7054040446400809,0.7054040446400809
50,MOEA/D,2947.904,0.7242091194310207,0.7242091194310207
50,MOEA/D,2995.809,0.7196879277505617,0.7242091194310207
50,MOEA/D,3042.528,0.7197458893614287,0.7242091194310207
50,MOEA/D,3090.741,0.7198810888797058,0.7242091194310207
50,MOEA/D,3138.521,0.7205632936493344,0.7242091194310207
50,MOEA/D,3186.244,0.7221346106363031,0.7242091194310207
50,MOEA/D,3202.15,0.7221346106363031,0.7242091194310207
51,AW-NSGA-II,48.551,0.0,0.0
51,AW-NSGA-II,96.207,0.0,0.0
51,AW-NSGA-II,147.818,0.011619940260625287,0.011619940260625287
51,AW-NSGA-II,195.485,0.03448435058886233,0.03448435058886233
51,AW-NSGA-II,247.898,0.09183278823631139,0.09183278823631139
51,AW-NSGA-II,299.143,0.13262706644206176,0.13262706644206176
51,AW-NSGA-II,346.865,0.15171082829302748,0.15171082829302748
51,AW-NSGA-II,397.088,0.1863246674709096,0.1863246674709096
51,AW-NSGA-II,447.822,0.23878239965042647,0.23878239965042647
51,AW-NSGA-II,498.51,0.2583501997048609,0.2583501997048609
51,AW-NSGA-II,546.18,0.30430961548826896,0.30430961548826896
51,AW-NSGA-II,597.095,0.3174888557926837,0.3174888557926837
51,AW-NSGA-II,649.513,0.3623674819160332,0.3623674819160332
51,AW-NSGA-II,696.209,0.3795216440541318,0.3795216440541318
51,AW-NSGA-II,747.717,0.41079980177697795,0.41079980177697795
51,AW-NSGA-II,799.292,0.5120062951517046,0.5120062951517046
51,AW-NSGA-II,849.022,0.54645874644543,0.54645874644543
51,AW-NSGA-II,866.966,0.5465843664122938,0.5465843664122938
51,MOEA/D,47.029,0.0,0.0
51,MOEA/D,95.234,0.0,0.0
51,MOEA/D,142.501,0.0,0.0
51,MOEA/D,189.265,0.0,0.0
51,MOEA/D,237.306,0.0,0.0
51,MOEA/D,285.476,0.039989270717002326,0.039989270717002326
51,MOEA/D,334.617,0.05252073183497158,0.05252073183497158
51,MOEA/D,397.806,0.07719570233449981,0.07719570233449981
51,MOEA/D,444.802,0.11115200920212409,0.11115200920212409
51,MOEA/D,492.482,0.22429586364336715,0.22429586364336715
51,MOEA/D,539.9,0.24057034802529248,0.24057034802529248
51,MOEA/D,587.474,0.2814575897735013,0.2814575897735013
51,MOEA/D,635.251,0.3255768475316713,0.3255768475316713
51,MOEA/D,699.516,0.3724534316646736,0.3724534316646736
51,MOEA/D,748.098,0.3936315214085593,0.3936315214085593
51,MOEA/D,796.73,0.40557398275684275,0.40557398275684275
51,MOEA/D,845.974,0.40910465656108985,0.40910465656108985
51,MOEA/D,895.108,0.4107599409799859,0.4107599409799859
51,MOEA/D,944.419,0.40768418776322224,0.4107599409799859
51,MOEA/D,993.609,0.4138346992710822,0.4138346992710822
51,MOEA/D,1042.275,0.4516409404664916,0.4516409404664916
51,MOEA/D,1091.045,0.5047137752634576,0.5047137752634576
51,MOEA/D,1139.667,0.5190565309027284,0.5190565309027284
51,MOEA/D,1188.218,0.5205120445334176,0.5205120445334176
51,MOEA/D,1235.783,0.5432920663431453,0.5432920663431453
51,MOEA/D,1298.066,0.5548485905885256,0.5548485905885256
51,MOEA/D,1346.966,0.5392982328891535,0.5548485905885256
51,MOEA/D,1394.663,0.5396492661212655,0.5548485905885256
51,MOEA/D,1442.137,0.5421964487968414,0.5548485905885256
51,MOEA/D,1488.871,0.542599001615517,0.5548485905885256
51,MOEA/D,1535.368,0.541875646940845,0.5548485905885256
51,MOEA/D,1598.024,0.543379250764974,0.5548485905885256
51,MOEA/D,1645.516,0.544507645917726,0.5548485905885256
51,MOEA/D,1692.903,0.5490713640325124,0.5548485905885256
51,MOEA/D,1740.291,0.5578554094515482,0.5578554094515482
51,MOEA/D,1787.895,0.5578243431862551,0.5578554094515482
51,MOEA/D,1835.855,0.5909869218104734,0.5909869218104734
51,MOEA/D,1897.296,0.5936468499481555,0.5936468499481555
51,MOEA/D,1945.207,0.5931341150122103,0.5936468499481555
51,MOEA/D,1992.638,0.5703655017420173,0.5936468499481555
51,MOEA/D,2039.737,0.5702739089052891,0.5936468499481555
51,MOEA/D,2087.506,0.5769037824589918,0.5936468499481555
51,MOEA/D,2135.161,0.582772228840437,0.5936468499481555
51,MOEA/D,2183.727,0.5892484685985488,0.5936468499481555
51,MOEA/D,2248.317,0.590439591932119,0.5936468499481555
51,MOEA/D,2296.501,0.590439591932119,0.5936468499481555
51,MOEA/D,2344.764,0.6169915297818904,0.6169915297818904
51,MOEA/D,2391.933,0.6170607918878845,0.6170607918878845
51,MOEA/D,2440.415,0.61966495019995,0.61966495019995
51,MOEA/D,2488.398,0.6374576297392359,0.6374576297392359
51,MOEA/D,2535.749,0.6374576297392359,0.6374576297392359
51,MOEA/D,2583.423,0.6435510952353448,0.6435510952353448
51,MOEA/D,2648.405,0.6479393769150386,0.6479393769150386
51,MOEA/D,2696.486,0.6498860984356697,0.6498860984356697
51,MOEA/D,2745.703,0.6508831271619748,0.6508831271619748
51,MOEA/D,2793.468,0.6515349329233708,0.6515349329233708
51,MOEA/D,2841.645,0.6515349329233708,0.6515349329233708
51,MOEA/D,2888.135,0.6515349329233708,0.6515349329233708
51,MOEA/D,2948.987,0.6526907536276537,0.6526907536276537
51,MOEA/D,2996.733,0.6526907536276537,0.6526907536276537
51,MOEA/D,3044.233,0.6526907536276537,0.6526907536276537
51,MOEA/D,3091.965,0.6526907536276537,0.6526907536276537
51,MOEA/D,3140.038,0.6524070601964751,0.6526907536276537
51,MOEA/D,3171.198,0.6527481049692212,0.6527481049692212
52,AW-NSGA-II,49.715,0.0,0.0
52,AW-NSGA-II,99.056,0.0,0.0
52,AW-NSGA-II,148.866,0.0,0.0
52,AW-NSGA-II,196.557,0.008708583784793666,0.008708583784793666
52,AW-NSGA-II,246.813,0.1108882163575013,0.1108882163575013
52,AW-NSGA-II,298.258,0.17680571669973594,0.17680571669973594
52,AW-NSGA-II,349.035,0.22967806405349234,0.22967806405349234
