seed,algo,row,f1,f2,f3,f4,knee
37,MOEA/D,20,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,21,286.3333333333333,2149.8754593497615,1285.666666666667,0.0,0
37,MOEA/D,22,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,23,293.6666666666667,2148.542126016428,1285.6666666666667,0.0,0
37,MOEA/D,24,285.6666666666667,2157.875681571983,1286.6666666666667,0.0,0
37,MOEA/D,25,286.3333333333333,2175.206200090502,1274.0000000000002,0.0,0
37,MOEA/D,26,322.3333333333333,2117.6675400655818,1276.1666666666665,0.0,0
37,MOEA/D,27,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,28,293.6666666666667,2148.542126016428,1285.6666666666667,0.0,0
37,MOEA/D,29,293.6666666666667,2148.542126016428,1285.6666666666667,0.0,0
37,MOEA/D,30,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,31,308.3333333333333,2109.8350585841004,1280.0000000000002,0.0,0
37,MOEA/D,32,322.3333333333333,2129.3330215470633,1270.8333333333335,0.0,0
37,MOEA/D,33,297.6666666666667,2110.5027622878038,1284.6666666666667,0.0,0
37,MOEA/D,34,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,35,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,36,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,37,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,38,293.6666666666667,2148.542126016428,1285.6666666666667,0.0,0
37,MOEA/D,39,286.66666666666663,2189.7832765783623,1268.1666666666665,0.0,0
37,MOEA/D,40,308.3333333333333,2115.8343919174335,1277.0,0.0,0
37,MOEA/D,41,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,42,297.6666666666667,2135.50268821373,1284.3333333333333,0.0,0
37,MOEA/D,43,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,44,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,45,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,46,322.3333333333333,2117.6675400655818,1276.1666666666665,0.0,0
37,MOEA/D,47,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,48,286.3333333333333,2175.206200090502,1274.0000000000002,0.0,0
37,MOEA/D,49,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,50,293.6666666666667,2148.542126016428,1285.6666666666667,0.0,0
37,MOEA/D,51,322.3333333333333,2129.3330215470633,1270.8333333333335,0.0,0
37,MOEA/D,52,297.6666666666667,2110.5027622878038,1284.6666666666667,0.0,0
37,MOEA/D,53,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,54,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,55,286.3333333333333,2175.206200090502,1274.0000000000002,0.0,0
37,MOEA/D,56,289.33333333333337,2208.195295512003,1267.3333333333335,0.0,0
37,MOEA/D,57,286.3333333333333,2149.8754593497615,1285.666666666667,0.0,0
37,MOEA/D,58,286.3333333333333,2175.206200090502,1274.0000000000002,0.0,0
37,MOEA/D,59,293.6666666666667,2148.542126016428,1285.6666666666667,0.0,0
37,MOEA/D,60,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,61,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,62,322.3333333333333,2129.3330215470633,1270.8333333333335,0.0,0
37,MOEA/D,63,309.0,2155.831873398915,1265.6666666666667,0.0,0
37,MOEA/D,64,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
37,MOEA/D,65,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,66,308.3333333333333,2115.8343919174335,1277.0,0.0,0
37,MOEA/D,67,297.6666666666667,2135.50268821373,1284.3333333333333,0.0,0
37,MOEA/D,68,293.6666666666667,2148.542126016428,1285.6666666666667,0.0,0
37,MOEA/D,69,308.3333333333333,2129.6676511766927,1276.666666666667,0.0,0
37,MOEA/D,70,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,71,283.33333333333337,2230.870237127539,1262.1666666666667,0.0,0
37,MOEA/D,72,309.0,2149.1662437692853,1270.3333333333333,0.0,0
37,MOEA/D,73,309.0,2155.831873398915,1265.6666666666667,0.0,0
37,MOEA/D,74,308.3333333333333,2115.8343919174335,1277.0,0.0,0
37,MOEA/D,75,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,78,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,79,308.3333333333333,2109.8350585841004,1280.0000000000002,0.0,0
37,MOEA/D,80,309.0,2149.1662437692853,1270.3333333333333,0.0,0
37,MOEA/D,81,286.3333333333333,2149.8754593497615,1285.666666666667,0.0,0
37,MOEA/D,82,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,83,322.3333333333333,2129.3330215470633,1270.8333333333335,0.0,0
37,MOEA/D,84,293.6666666666667,2148.542126016428,1285.6666666666667,0.0,0
37,MOEA/D,85,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,86,308.3333333333333,2104.168910435952,1282.3333333333335,0.0,0
37,MOEA/D,87,309.0,2137.500762287804,1275.6666666666667,0.0,0
37,MOEA/D,88,309.0,2149.1662437692853,1270.3333333333333,0.0,0
37,MOEA/D,89,308.3333333333333,2115.8343919174335,1277.0,0.0,0
37,MOEA/D,90,308.3333333333333,2115.8343919174335,1277.0,0.0,0
37,MOEA/D,91,297.6666666666667,2106.17068821373,1290.3333333333333,0.0,0
