config,arm,metric,mean,std,n
D08,full,share_low,0.26999999999999996,0.1295882072114429,30
D08,full,gini_delta_h,0.39930640628877934,0.06988361658998435,30
D08,full,delta_h_low_mean,-0.2103265008219883,0.07547471864386057,30
D08,full,delta_h_max,0.23051235351727087,0.05299307218152874,30
D08,full,h_end_min_lowgrp,0.4515408766121923,0.17894879325456733,30
D08,hard,f1,561.8777777777777,35.60817885011409,30
D08,hard,f2_full,5429.553611558979,280.8834592926488,30
D08,hard,share_low,0.0,0.0,30
D08,hard,gini_delta_h,0.6284311204843551,0.040409967687145505,30
D08,hard,delta_h_low_mean,0.0,0.0,30
D08,hard,delta_h_max,0.25476010376598757,0.04253526317903008,30
D08,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D08,nohealth,f1,334.3444444444444,37.866622483920054,30
D08,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D08,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D08,nohealth,gini_delta_h,0.33269107786688423,0.07014519191765999,30
D08,nohealth,delta_h_low_mean,-0.3007165894027679,0.03675602320567093,30
D08,nohealth,delta_h_max,0.190579515799532,0.04676249826372764,30
D08,nohealth,h_end_min_lowgrp,0.7265348686123275,0.013091973013870353,30
D09,full,f1,555.3,138.83925902547628,30
D09,full,f2_full,4358.088707067046,842.1000273355133,30
D09,full,share_low,0.26999999999999996,0.1295882072114429,30
D09,full,gini_delta_h,0.3229601436793898,0.1008865701650162,30
D09,full,delta_h_low_mean,-0.15386229164133605,0.05968276488890356,30
D09,full,delta_h_max,0.37010623571162454,0.05913909401955637,30
D09,full,h_end_min_lowgrp,0.42220914101940576,0.13225851491305501,30
D09,hard,f1,561.8777777777777,35.60817885011409,30
D09,hard,f2_full,5429.553611558979,280.8834592926488,30
D09,hard,share_low,0.0,0.0,30
D09,hard,gini_delta_h,0.5651519860061641,0.02019967954613844,30
D09,hard,delta_h_low_mean,0.0,0.0,30
D09,hard,delta_h_max,0.40664692039001094,0.04451666988357658,30
D09,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D09,nohealth,f1,334.3444444444444,37.866622483920054,30
D09,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D09,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D09,nohealth,gini_delta_h,0.24355911249900455,0.059471872790445,30
D09,nohealth,delta_h_low_mean,-0.18380700291647145,0.03937238192758256,30
D09,nohealth,delta_h_max,0.311785490417847,0.05173567928600762,30
D09,nohealth,h_end_min_lowgrp,0.5934130661086279,0.020956123108098114,30
D10,full,f1,555.3,138.83925902547628,30
D10,full,f2_full,4358.088707067046,842.1000273355133,30
D10,full,share_low,0.26999999999999996,0.1295882072114429,30
D10,full,gini_delta_h,0.3259530996603498,0.100574467702378,30
D10,full,delta_h_low_mean,-0.14514822229807312,0.05807546177115227,30
D10,full,delta_h_max,0.3832911160147334,0.05919555774622109,30
D10,full,h_end_min_lowgrp,0.41890660932470764,0.12710068293940494,30
D10,hard,f1,561.8777777777777,35.60817885011409,30
D10,hard,f2_full,5429.553611558979,280.8834592926488,30
D10,hard,share_low,0.0,0.0,30
D10,hard,gini_delta_h,0.5624620772423479,0.019358216352610494,30
D10,hard,delta_h_low_mean,0.0,0.0,30
D10,hard,delta_h_max,0.4197650726175933,0.0445168528393795,30
D10,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D10,nohealth,f1,334.3444444444444,37.866622483920054,30
D10,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D10,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D10,nohealth,gini_delta_h,0.2497628952017146,0.06218292139628269,30
D10,nohealth,delta_h_low_mean,-0.17083395987551775,0.03935765874815867,30
D10,nohealth,delta_h_max,0.3247812864944823,0.051724610514095236,30
D10,nohealth,h_end_min_lowgrp,0.5804611915666326,0.02094592212560888,30
D11,full,f1,555.3,138.83925902547628,30
D11,full,f2_full,4358.088707067046,842.1000273355133,30
D11,full,share_low,0.26999999999999996,0.1295882072114429,30
D11,full,gini_delta_h,0.3350257630995379,0.09568955821973837,30
D11,full,delta_h_low_mean,-0.13324239028986834,0.056709726477782794,30
D11,full,delta_h_max,0.41010115246158085,0.06025138678130757,30
D11,full,h_end_min_lowgrp,0.4130887513165724,0.11854270549296114,30
D11,hard,f1,561.8777777777777,35.60817885011409,30
D11,hard,f2_full,5429.553611558979,280.8834592926488,30
D11,hard,share_low,0.0,0.0,30
D11,hard,gini_delta_h,0.5574547643071561,0.017928449080633846,30
D11,hard,delta_h_low_mean,0.0,0.0,30
D11,hard,delta_h_max,0.44848163746268616,0.04491966397207855,30
