config,arm,seed,f1,f2_full,share_low,gini_delta_h,delta_h_low_mean,delta_h_max,h_end_min_lowgrp
D15,hard,25,536.0,5461.441863185357,0.0,0.5653397500127861,0.0,0.0,0.33441176769914865
D15,nohealth,25,289.33333333333337,2848.216300425218,0.5,0.35037176756224353,-0.5092974467476689,-0.08281668739197934,0.9178965906131853
D15,full,26,533.6666666666667,3967.39697277803,0.26,0.45577374000373183,-0.2863496182488027,0.058884989935683585,0.3074937805257015
D15,hard,26,563.6666666666666,5119.695250134477,0.0,0.6845114696805403,0.0,0.06264791249317281,0.3074937805257015
D15,nohealth,26,346.0,2574.4308846669487,0.52,0.4314677499097417,-0.4749315950776718,0.04746097543791805,0.9211302941165134
D15,full,27,326.0,3140.043890454752,0.48,0.4030644127256877,-0.4698030518823487,-0.00011285732550947447,0.9223375449187932
D15,hard,27,543.0,5570.589830010734,0.0,0.7713403850468847,0.0,0.004302623762372115,0.4267015788733378
D15,nohealth,27,346.6666666666667,2978.4364600399094,0.46,0.4000098505934504,-0.4663065508733812,-0.004851435082110611,0.9183600988579809
D15,full,28,680.6666666666667,5457.7716241664575,0.12,0.5264102137905817,-0.22687013601441483,0.048191327448775634,0.34964960671307627
D15,hard,28,587.6666666666666,5487.594254792041,0.0,0.661718232580552,0.0,0.050287703719002486,0.34964960671307627
D15,nohealth,28,296.3333333333333,2873.562708266794,0.46,0.4074047580279452,-0.480425091029856,0.043308561063808315,0.9222154463957715
D15,full,29,670.0000000000001,5190.951618241302,0.2,0.46329911576622185,-0.1942117512542724,0.08014849358084741,0.3368144063294138
D15,hard,29,537.0000000000001,5311.545925050249,0.0,0.5930602675624566,0.0,0.07881262722447113,0.3368144063294138
D15,nohealth,29,346.0,2815.175182342612,0.52,0.3695717106269285,-0.46905674594414626,0.07320049183790867,0.9164917295764429
D15,full,30,600.6666666666667,4533.8432101281915,0.18,0.4726012249050704,-0.1885631726003531,0.0737960040015666,0.34748439816501486
D15,hard,30,520.3333333333333,5170.633542639314,0.0,0.6388297793283162,0.0,0.07459789550526874,0.34748439816501486
D15,nohealth,30,370.0,2568.1025633355844,0.56,0.37993629044384325,-0.451639136465265,0.06638214098559692,0.9154483389715926
D16,full,1,335.00000000000006,3141.0771933578453,0.48,0.311088354894824,-0.23206731376467982,0.20857797375753262,0.6724714630585064
