config,arm,metric,mean,std,n
D14,nohealth,share_low,0.44200000000000006,0.16063237102368147,30
D14,nohealth,gini_delta_h,0.35799742326841794,0.07417042862751425,30
D14,nohealth,delta_h_low_mean,-0.32379488923590477,0.04111166717219248,30
D14,nohealth,delta_h_max,0.1651331610880568,0.05421480431181791,30
D14,nohealth,h_end_min_lowgrp,0.7468294786571715,0.016051427859781184,30
D15,full,f1,561.9777777777778,134.29175459131244,30
D15,full,f2_full,4437.5168219082025,894.5983530904724,30
D15,full,share_low,0.196,0.2029030684154722,30
D15,full,gini_delta_h,0.4607440592252926,0.09076625809346073,30
D15,full,delta_h_low_mean,-0.21556333945484776,0.13784252601909552,30
D15,full,delta_h_max,0.02638730505648328,0.028909163174418603,30
D15,full,h_end_min_lowgrp,0.4324029370083368,0.18443964498872464,30
D15,hard,f1,578.4666666666667,219.97158646192173,30
D15,hard,f2_full,5546.633316987951,2718.057406752144,30
D15,hard,share_low,0.0,0.0,30
D15,hard,gini_delta_h,0.6388010072289987,0.10604365848466857,30
D15,hard,delta_h_low_mean,0.0,0.0,30
D15,hard,delta_h_max,0.029508090098247876,0.024299917018943275,30
D15,hard,h_end_min_lowgrp,0.35468482976945054,0.03965241204942542,30
D15,nohealth,f1,338.6555555555555,39.17320643209,30
D15,nohealth,f2_full,2884.7221398820743,224.0415132219861,30
D15,nohealth,share_low,0.44200000000000006,0.16063237102368147,30
D15,nohealth,gini_delta_h,0.3701952125309718,0.0933728355062635,30
D15,nohealth,delta_h_low_mean,-0.47717629810130696,0.039775063142805114,30
D15,nohealth,delta_h_max,0.005154099056204868,0.053919337945060875,30
D15,nohealth,h_end_min_lowgrp,0.9175075024960218,0.008916086783949773,30
D16,full,f1,561.9777777777778,134.29175459131244,30
D16,full,f2_full,4437.5168219082025,894.5983530904724,30
D16,full,share_low,0.196,0.2029030684154722,30
D16,full,gini_delta_h,0.41849488762906645,0.11518771004214236,30
D16,full,delta_h_low_mean,-0.1462267632800804,0.08812450049633973,30
D16,full,delta_h_max,0.2786893834037651,0.060321970883631754,30
D16,full,h_end_min_lowgrp,0.4074857481493578,0.12097659014717732,30
D16,hard,f1,578.4666666666667,219.97158646192173,30
D16,hard,f2_full,5546.633316987951,2718.057406752144,30
D16,hard,share_low,0.0,0.0,30
D16,hard,gini_delta_h,0.609869886826451,0.11811798838808596,30
D16,hard,delta_h_low_mean,0.0,0.0,30
D16,hard,delta_h_max,0.2958113841805233,0.05044573726381669,30
D16,hard,h_end_min_lowgrp,0.35468482976945054,0.03965241204942542,30
D16,nohealth,f1,338.6555555555555,39.17320643209,30
D16,nohealth,f2_full,2884.7221398820743,224.0415132219861,30
D16,nohealth,share_low,0.44200000000000006,0.16063237102368147,30
D16,nohealth,gini_delta_h,0.32042866392994024,0.07593189272072878,30
D16,nohealth,delta_h_low_mean,-0.25648871894664577,0.04274124435390677,30
D16,nohealth,delta_h_max,0.23668816017116473,0.05704206752260985,30
D16,nohealth,h_end_min_lowgrp,0.6710993699712556,0.021932622961311973,30
