seed,variant,row,f1,f2,f3,f4,knee
6,-impAstar,6,322.0,2129.1345383764346,1340.3333333333335,0.0,0
6,-impAstar,7,297.6666666666667,2142.7637080846303,1341.8333333333335,0.0,0
6,-impAstar,8,319.3333333333333,2116.6359087468054,1346.5,0.0,0
6,-impAstar,9,324.0,2130.0433654206586,1338.1666666666665,0.0,0
6,-impAstar,10,292.6666666666667,2164.5446654290754,1330.0,0.0,1
6,-impAstar,11,324.0,2151.4325223377837,1336.6666666666667,0.0,0
6,-impAstar,12,314.0,2140.6426080411798,1342.0000000000002,0.0,0
6,-impAstar,13,302.33333333333337,2163.5234600730737,1336.5,0.0,0
6,-impAstar,14,310.3333333333333,2089.1140229356897,1361.6666666666667,0.0,0
6,-impAstar,15,320.0,2148.966345978905,1340.0,0.0,0
6,-impAstar,16,340.3333333333333,2280.1747977753757,1324.3333333333333,0.0,0
6,-impAstar,17,349.33333333333337,2198.9172843081165,1329.3333333333333,0.0,0
6,-impAstar,18,304.0,2095.5906289644986,1347.0,0.0,0
6,-impAstar,19,349.33333333333337,2148.751543567376,1333.5,0.0,0
6,-impAstar,20,349.33333333333337,2148.751543567376,1333.5,0.0,0
6,-impAstar,21,292.6666666666667,2164.5446654290754,1330.0,0.0,0
6,-impAstar,22,302.3333333333333,2124.505174732962,1363.8333333333333,0.0,0
6,-closedLoop,0,391.66666666666663,2426.6587702866136,1323.5,0.0,0
6,-closedLoop,1,406.3333333333333,2481.745748824269,1321.3333333333335,0.0,0
6,-closedLoop,2,314.0,2140.6426080411798,1342.0000000000002,0.0,0
6,-closedLoop,3,302.33333333333337,2150.3574579465057,1337.0000000000002,0.0,0
6,-closedLoop,4,302.33333333333337,2125.0310936412116,1361.5,0.0,0
6,-closedLoop,5,406.3333333333333,2481.745748824269,1321.3333333333335,0.0,0
6,-closedLoop,6,322.0,2129.1345383764346,1340.3333333333335,0.0,0
6,-closedLoop,7,297.6666666666667,2142.7637080846303,1341.8333333333335,0.0,0
6,-closedLoop,8,319.3333333333333,2116.6359087468054,1346.5,0.0,0
6,-closedLoop,9,324.0,2130.0433654206586,1338.1666666666665,0.0,0
6,-closedLoop,10,292.6666666666667,2164.5446654290754,1330.0,0.0,0
6,-closedLoop,11,324.0,2151.4325223377837,1336.6666666666667,0.0,0
6,-closedLoop,12,314.0,2140.6426080411798,1342.0000000000002,0.0,0
6,-closedLoop,13,302.33333333333337,2163.5234600730737,1336.5,0.0,0
6,-closedLoop,14,310.3333333333333,2089.1140229356897,1361.6666666666667,0.0,0
6,-closedLoop,15,320.0,2148.966345978905,1340.0,0.0,0
6,-closedLoop,16,340.3333333333333,2280.1747977753757,1324.3333333333333,0.0,0
6,-closedLoop,17,349.33333333333337,2198.9172843081165,1329.3333333333333,0.0,0
6,-closedLoop,18,304.0,2095.5906289644986,1347.0,0.0,0
6,-closedLoop,19,349.33333333333337,2148.751543567376,1333.5,0.0,0
6,-closedLoop,20,349.33333333333337,2148.751543567376,1333.5,0.0,0
6,-closedLoop,21,292.6666666666667,2164.5446654290754,1330.0,0.0,0
6,-closedLoop,22,302.3333333333333,2124.505174732962,1363.8333333333333,0.0,0
6,hard-only,0,353.0,1776.0489232936395,1372.3333333333333,0.0,0
6,hard-only,1,317.0,1821.9837296815508,1376.3333333333333,0.0,0
6,hard-only,2,343.0,1805.5962403192573,1362.0000000000002,0.0,0
6,hard-only,3,350.99999999999994,1788.720414633952,1376.8333333333333,0.0,0
6,hard-only,4,350.99999999999994,1788.720414633952,1376.8333333333333,0.0,0
6,hard-only,5,353.99999999999994,1821.294194095111,1359.6666666666667,0.0,0
6,hard-only,6,325.66666666666663,1860.8515541091379,1341.5,0.0,0
6,hard-only,7,322.3333333333333,1831.5223133106908,1364.5000000000002,0.0,0
6,hard-only,8,308.66666666666663,1847.8595121217545,1372.6666666666667,0.0,0
6,hard-only,9,350.99999999999994,1781.0567412872958,1379.833333333333,0.0,0
6,hard-only,10,343.0,1805.5962403192573,1362.0000000000002,0.0,0
6,hard-only,11,309.6666666666667,1872.848123612593,1352.0,0.0,0
6,hard-only,12,324.33333333333337,1801.4176567033028,1373.8333333333333,0.0,0
6,hard-only,13,317.0,1821.9837296815508,1376.3333333333333,0.0,0
6,hard-only,14,343.0,1805.5962403192573,1362.0000000000002,0.0,0
6,hard-only,15,339.6666666666667,1806.648326425406,1360.5,0.0,0
6,hard-only,16,304.6666666666667,1871.7808232393677,1368.3333333333335,0.0,0
6,hard-only,17,324.33333333333337,1802.7506937403398,1372.5,0.0,0
6,hard-only,18,344.0,1829.8706478821027,1356.4999999999998,0.0,0
6,hard-only,19,309.6666666666667,1884.8583921509007,1350.3333333333335,0.0,0
6,hard-only,20,314.33333333333337,1884.087531339123,1348.8333333333335,0.0,0
6,hard-only,21,309.6666666666667,1872.848123612593,1352.0,0.0,0
6,hard-only,22,339.3333333333333,1809.6675320976185,1360.3333333333333,0.0,0
6,hard-only,23,324.33333333333337,1771.226587865492,1382.8333333333333,0.0,0
6,hard-only,24,353.99999999999994,1821.294194095111,1359.6666666666667,0.0,0
6,hard-only,25,344.0,1840.1654101293718,1349.833333333333,0.0,0
6,hard-only,26,314.33333333333337,1884.087531339123,1348.8333333333335,0.0,0
6,hard-only,27,336.6666666666667,1839.4608607617783,1359.6666666666667,0.0,0
6,hard-only,28,322.3333333333333,1841.1881651625424,1360.8333333333333,0.0,0
6,hard-only,29,342.33333333333337,1845.1209484935855,1353.3333333333335,0.0,0
6,hard-only,30,344.0,1840.1654101293718,1349.833333333333,0.0,0
6,hard-only,31,322.3333333333333,1841.1881651625424,1360.8333333333333,0.0,0
6,hard-only,32,308.66666666666663,1846.8612158254582,1380.3333333333335,0.0,0
6,hard-only,33,309.6666666666667,1872.848123612593,1352.0,0.0,0
6,hard-only,34,327.66666666666663,1843.2859800585695,1359.9999999999998,0.0,0
6,hard-only,35,310.0,1854.2644199088895,1350.3333333333335,0.0,0
6,hard-only,36,322.3333333333333,1831.5223133106908,1364.5000000000002,0.0,0
6,hard-only,37,347.0,1824.1355350846914,1356.1666666666667,0.0,0
6,hard-only,38,319.0,1806.4328262318604,1366.1666666666663,0.0,0
6,hard-only,39,323.0,1849.1291830494147,1345.5000000000002,0.0,0
6,hard-only,40,309.6666666666667,1870.5556735130301,1359.0000000000002,0.0,0
6,hard-only,41,347.0,1824.1355350846914,1356.1666666666667,0.0,0
6,hard-only,42,314.33333333333337,1884.087531339123,1348.8333333333335,0.0,0
6,hard-only,43,311.0,1835.8609656093454,1361.5,0.0,0
6,hard-only,44,327.0,1795.3546182698763,1370.0,0.0,0
6,hard-only,45,345.6666666666667,1827.7202979851445,1353.4999999999998,0.0,0
6,hard-only,46,323.0,1843.7977845459923,1359.5000000000002,0.0,0
6,hard-only,47,306.6666666666667,1855.0174199088895,1363.8333333333335,0.0,0
6,hard-only,48,304.6666666666667,1871.7808232393677,1368.3333333333335,0.0,0
6,hard-only,49,325.66666666666663,1845.29176874196,1343.8333333333333,0.0,0
6,hard-only,50,317.66666666666663,1883.3643667643025,1342.166666666667,0.0,0
6,hard-only,51,332.3333333333333,1790.2153344334495,1382.6666666666665,0.0,0
6,hard-only,52,309.6666666666667,1893.2862148026923,1321.1666666666667,0.0,0
6,hard-only,53,309.6666666666667,1872.848123612593,1352.0,0.0,0
6,hard-only,54,343.0,1805.5962403192573,1362.0000000000002,0.0,0
6,hard-only,55,345.6666666666667,1827.7202979851445,1353.4999999999998,0.0,0
6,hard-only,56,324.33333333333337,1801.4176567033028,1373.8333333333333,0.0,0
6,hard-only,57,336.33333333333337,1745.5599211988256,1382.8333333333333,0.0,0
6,hard-only,58,377.3333333333333,1840.8178243990328,1346.1666666666667,0.0,0
6,hard-only,59,324.33333333333337,1798.7641646830841,1376.1666666666665,0.0,0
6,hard-only,60,311.0,1835.8609656093454,1361.5,0.0,0
6,hard-only,61,327.66666666666663,1843.2859800585695,1359.9999999999998,0.0,0
6,hard-only,62,350.99999999999994,1788.720414633952,1376.8333333333333,0.0,0
6,hard-only,63,325.66666666666663,1845.29176874196,1343.8333333333333,0.0,0
6,hard-only,64,317.66666666666663,1871.6093787949235,1346.8333333333335,0.0,0
6,hard-only,65,324.33333333333337,1801.4176567033028,1373.8333333333333,0.0,0
6,hard-only,66,330.33333333333337,1822.146914866736,1360.6666666666665,0.0,0
6,hard-only,67,304.6666666666667,1871.7808232393677,1368.3333333333335,0.0,0
6,hard-only,68,324.33333333333337,1803.8280748929303,1371.3333333333333,0.0,0
6,hard-only,69,382.6666666666667,1828.0277695469213,1352.0,0.0,1
6,hard-only,70,332.3333333333333,1790.4319373429717,1362.1666666666665,0.0,0
6,hard-only,71,353.99999999999994,1821.294194095111,1359.6666666666667,0.0,0
6,hard-only,72,332.3333333333333,1790.2153344334495,1382.6666666666665,0.0,0
6,hard-only,73,308.0,1869.8535149361142,1362.166666666667,0.0,0
6,hard-only,74,324.33333333333337,1798.7641646830841,1376.1666666666665,0.0,0
6,hard-only,75,303.6666666666667,1866.6218711481588,1368.5,0.0,0
6,hard-only,76,316.3333333333333,1807.882815914931,1386.3333333333335,0.0,0
6,hard-only,77,310.0,1854.2644199088895,1350.3333333333335,0.0,0
6,hard-only,78,345.6666666666667,1831.7121841551511,1352.5,0.0,0
6,hard-only,79,336.33333333333337,1748.0594397173436,1380.6666666666665,0.0,0
6,hard-only,80,325.66666666666663,1808.1836818485078,1364.5,0.0,0
6,hard-only,81,309.6666666666667,1885.899902079724,1330.3333333333335,0.0,0
6,hard-only,82,309.6666666666667,1880.6811236125932,1350.5,0.0,0
6,hard-only,83,325.66666666666663,1845.29176874196,1343.8333333333333,0.0,0
6,hard-only,84,304.6666666666667,1864.8679852706784,1373.0000000000002,0.0,0
6,hard-only,85,316.3333333333333,1805.8829640630793,1387.0,0.0,0
6,hard-only,86,322.3333333333333,1832.1888318292092,1363.8333333333335,0.0,0
6,hard-only,87,322.3333333333333,1832.1888318292092,1363.8333333333335,0.0,0
6,GA-SA-multiSoH,3,283.3333333333333,2134.328523784577,1322.833333333333,0.0,1
7,Full,0,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,Full,1,300.0,2241.31542532854,1371.6666666666665,0.0,0
7,Full,2,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,Full,3,300.0,2241.31542532854,1371.6666666666665,0.0,0
7,Full,4,300.0,2284.19464894919,1360.6666666666665,0.0,0
7,Full,5,299.00000000000006,2229.2977738730606,1390.1666666666667,0.0,0
7,Full,6,350.0,2292.0694770947803,1356.4999999999998,0.0,0
7,Full,7,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,Full,8,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,Full,9,300.0,2284.19464894919,1360.6666666666665,0.0,0
7,Full,10,320.66666666666663,2266.0305274850307,1359.0000000000002,0.0,0
7,Full,11,309.66666666666663,2241.0355511583543,1373.333333333333,0.0,0
7,Full,12,326.66666666666663,2215.9033241277302,1396.0000000000002,0.0,0
7,Full,13,297.0,2241.649272731111,1362.6666666666665,0.0,0
7,Full,14,301.33333333333337,2216.044959636865,1388.6666666666665,0.0,0
7,Full,15,309.66666666666663,2241.0355511583543,1373.333333333333,0.0,0
7,Full,16,309.33333333333337,2238.522319259135,1373.3333333333335,0.0,0
7,Full,17,297.0,2260.531243658004,1362.1666666666665,0.0,0
7,Full,18,299.00000000000006,2229.2977738730606,1390.1666666666667,0.0,0
7,Full,19,312.6666666666667,2243.979580333213,1359.3333333333335,0.0,0
7,Full,20,338.0,2318.7961810550155,1350.5,0.0,0
7,Full,21,291.0,2232.1930756134816,1378.3333333333333,0.0,0
7,Full,22,300.0,2287.860500801042,1357.0,0.0,0
7,Full,23,309.3333333333333,2221.525988048901,1375.8333333333333,0.0,0
7,Full,24,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,Full,25,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,Full,26,338.0,2317.2665249819047,1353.8333333333333,0.0,0
7,Full,27,331.6666666666667,2236.092783936857,1367.1666666666667,0.0,0
7,Full,28,303.6666666666667,2333.5941402171434,1351.8333333333333,0.0,0
7,Full,29,291.0,2251.7506332053513,1371.1666666666665,0.0,0
7,Full,30,338.0,2317.5578772159556,1351.166666666667,0.0,0
7,Full,31,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-health,0,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,-health,1,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,-health,2,304.33333333333337,1827.2984493150643,1334.3333333333335,0.0,0
7,-health,3,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,1
7,-health,4,306.3333333333333,1761.0180507416137,1379.3333333333335,0.0,0
7,-health,5,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,-health,6,304.33333333333337,1827.2984493150643,1334.3333333333335,0.0,0
7,-health,7,306.3333333333333,1761.0180507416137,1379.3333333333335,0.0,0
7,-health,8,316.0,1786.5161988897619,1371.0,0.0,0
7,-health,9,316.0,1786.5161988897619,1371.0,0.0,0
7,-health,10,327.6666666666667,1778.684495186058,1378.3333333333335,0.0,0
7,-health,11,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,0
7,-health,12,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,-health,13,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,-health,14,302.6666666666667,1853.70123410815,1320.3333333333335,0.0,0
7,-health,15,304.0,1849.5285224863303,1317.8333333333335,0.0,0
7,-health,16,308.0,1840.9715739437195,1321.8333333333335,0.0,0
7,-health,17,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,0
7,-health,18,304.0,1849.5285224863303,1317.8333333333335,0.0,0
7,-health,19,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,-health,20,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,0
7,-health,21,304.0,1844.196078041886,1321.8333333333335,0.0,0
7,-health,22,304.33333333333337,1809.9700048706202,1356.3333333333335,0.0,0
7,-health,23,304.0,1873.7619625939894,1317.166666666667,0.0,0
7,-health,24,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,-health,25,279.6666666666667,1828.6442437299306,1324.166666666667,0.0,0
7,-health,26,304.0,1849.5285224863303,1317.8333333333335,0.0,0
7,-health,27,302.6666666666667,1813.498317183693,1336.6666666666667,0.0,0
7,-health,28,304.0,1945.6982804270253,1314.5000000000002,0.0,0
7,-health,29,279.6666666666667,1821.1472066928939,1337.5000000000002,0.0,0
7,-health,30,300.0,1766.5189025934656,1383.1666666666667,0.0,0
7,-health,31,302.6666666666667,1872.7006785525946,1317.8333333333335,0.0,0
7,-health,32,306.3333333333333,1805.5158285193916,1369.3333333333335,0.0,0
7,-health,33,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,-health,34,302.6666666666667,1812.4377142337034,1349.5000000000002,0.0,0
7,-health,35,316.0,1780.3957504307348,1376.3333333333333,0.0,0
7,-health,36,308.0,1859.1123385770907,1315.0,0.0,0
7,-health,37,302.6666666666667,1826.374618472974,1334.8333333333335,0.0,0
7,-health,38,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,0
7,-health,39,302.6666666666667,1821.5151757334932,1335.3333333333335,0.0,0
7,-health,40,306.3333333333333,1754.37743550238,1383.0,0.0,0
7,-adaptW,0,293.3333333333333,2094.0904381060473,1353.166666666667,0.0,0
7,-adaptW,1,293.3333333333333,2094.0904381060473,1353.166666666667,0.0,0
7,-adaptW,2,352.3333333333333,2035.0252177971786,1361.5,0.0,0
7,-adaptW,3,352.3333333333333,2035.0252177971786,1361.5,0.0,0
7,-adaptW,4,324.0,2070.217796543234,1348.6666666666667,0.0,0
7,-adaptW,5,295.3333333333333,2076.1855871849516,1348.3333333333335,0.0,0
7,-adaptW,6,295.3333333333333,2071.264518782716,1352.0,0.0,0
7,-adaptW,7,293.3333333333333,2094.0904381060473,1353.166666666667,0.0,0
7,-adaptW,8,295.3333333333333,2076.1855871849516,1348.3333333333335,0.0,0
7,-adaptW,9,331.3333333333333,2050.284542572225,1364.1666666666667,0.0,0
7,-adaptW,10,343.6666666666667,2161.9433019184753,1326.3333333333335,0.0,0
7,-adaptW,11,293.3333333333333,2094.0904381060473,1353.166666666667,0.0,0
7,-adaptW,12,324.0,2063.8988175219397,1352.6666666666665,0.0,0
7,-adaptW,13,295.3333333333333,2185.3712644183483,1340.8333333333333,0.0,0
7,-adaptW,14,341.66666666666663,2183.164504350517,1327.3333333333335,0.0,1
7,-adaptW,15,295.3333333333333,2185.3712644183483,1340.8333333333333,0.0,0
7,-adaptW,16,343.6666666666667,2161.9433019184753,1326.3333333333335,0.0,0
7,-adaptW,17,295.3333333333333,2100.738332381711,1344.5000000000002,0.0,0
7,-adaptW,18,340.0,2070.006467224483,1350.3333333333335,0.0,0
7,-adaptW,19,359.6666666666667,2022.1906622416234,1356.0,0.0,0
7,-adaptW,20,318.66666666666663,2073.8585469984546,1343.5,0.0,0
7,-adaptW,21,295.3333333333333,2076.1855871849516,1348.3333333333335,0.0,0
7,-adaptW,22,287.6666666666667,2108.4162957975386,1360.0000000000002,0.0,0
7,-adaptW,23,318.66666666666663,2079.307690249567,1338.8333333333335,0.0,0
7,-adaptW,24,317.33333333333337,2048.2088633155777,1365.8333333333335,0.0,0
7,-adaptW,25,293.3333333333333,2110.7824971431874,1346.6666666666667,0.0,0
7,-adaptW,26,352.3333333333333,2035.0252177971786,1361.5,0.0,0
7,-adaptW,27,343.6666666666667,2161.9433019184753,1326.3333333333335,0.0,0
7,-adaptW,28,295.3333333333333,2185.3712644183483,1340.8333333333333,0.0,0
7,-adaptW,29,295.3333333333333,2185.3712644183483,1340.8333333333333,0.0,0
7,-adaptW,30,352.3333333333333,2035.0252177971786,1361.5,0.0,0
7,-adaptW,31,293.3333333333333,2095.249283093281,1349.5000000000002,0.0,0
7,-adaptW,32,327.6666666666667,2194.276561177735,1326.0000000000002,0.0,0
7,-adaptW,33,318.66666666666663,2079.307690249567,1338.8333333333335,0.0,0
7,-adaptW,34,334.6666666666667,2057.4377714036627,1353.0,0.0,0
7,-adaptW,35,293.3333333333333,2085.584764574762,1359.1666666666667,0.0,0
7,-adaptW,36,295.3333333333333,2185.3712644183483,1340.8333333333333,0.0,0
7,-adaptW,37,302.3333333333333,2081.796289580105,1330.0,0.0,0
7,-adaptW,38,324.0,2070.217796543234,1348.6666666666667,0.0,0
7,-impAstar,0,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-impAstar,1,300.0,2241.31542532854,1371.6666666666665,0.0,0
7,-impAstar,2,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-impAstar,3,300.0,2241.31542532854,1371.6666666666665,0.0,0
7,-impAstar,4,300.0,2284.19464894919,1360.6666666666665,0.0,0
7,-impAstar,5,299.00000000000006,2229.2977738730606,1390.1666666666667,0.0,0
7,-impAstar,6,350.0,2292.0694770947803,1356.4999999999998,0.0,1
7,-impAstar,7,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-impAstar,8,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-impAstar,9,300.0,2284.19464894919,1360.6666666666665,0.0,0
7,-impAstar,10,320.66666666666663,2266.0305274850307,1359.0000000000002,0.0,0
7,-impAstar,11,309.66666666666663,2241.0355511583543,1373.333333333333,0.0,0
7,-impAstar,12,326.66666666666663,2215.9033241277302,1396.0000000000002,0.0,0
7,-impAstar,13,297.0,2241.649272731111,1362.6666666666665,0.0,0
7,-impAstar,14,301.33333333333337,2216.044959636865,1388.6666666666665,0.0,0
7,-impAstar,15,309.66666666666663,2241.0355511583543,1373.333333333333,0.0,0
7,-impAstar,16,309.33333333333337,2238.522319259135,1373.3333333333335,0.0,0
7,-impAstar,17,297.0,2260.531243658004,1362.1666666666665,0.0,0
7,-impAstar,18,299.00000000000006,2229.2977738730606,1390.1666666666667,0.0,0
7,-impAstar,19,312.6666666666667,2243.979580333213,1359.3333333333335,0.0,0
7,-impAstar,20,338.0,2318.7961810550155,1350.5,0.0,0
7,-impAstar,21,291.0,2232.1930756134816,1378.3333333333333,0.0,0
7,-impAstar,22,300.0,2287.860500801042,1357.0,0.0,0
7,-impAstar,23,309.3333333333333,2221.525988048901,1375.8333333333333,0.0,0
7,-impAstar,24,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-impAstar,25,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-impAstar,26,338.0,2317.2665249819047,1353.8333333333333,0.0,0
7,-impAstar,27,331.6666666666667,2236.092783936857,1367.1666666666667,0.0,0
7,-impAstar,28,303.6666666666667,2333.5941402171434,1351.8333333333333,0.0,0
7,-impAstar,29,291.0,2251.7506332053513,1371.1666666666665,0.0,0
7,-impAstar,30,338.0,2317.5578772159556,1351.166666666667,0.0,0
7,-impAstar,31,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-closedLoop,0,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-closedLoop,1,300.0,2241.31542532854,1371.6666666666665,0.0,0
7,-closedLoop,2,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-closedLoop,3,300.0,2241.31542532854,1371.6666666666665,0.0,0
7,-closedLoop,4,300.0,2284.19464894919,1360.6666666666665,0.0,0
7,-closedLoop,5,299.00000000000006,2229.2977738730606,1390.1666666666667,0.0,0
7,-closedLoop,6,350.0,2292.0694770947803,1356.4999999999998,0.0,0
7,-closedLoop,7,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-closedLoop,8,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-closedLoop,9,300.0,2284.19464894919,1360.6666666666665,0.0,0
7,-closedLoop,10,320.66666666666663,2266.0305274850307,1359.0000000000002,0.0,0
7,-closedLoop,11,309.66666666666663,2241.0355511583543,1373.333333333333,0.0,0
7,-closedLoop,12,326.66666666666663,2215.9033241277302,1396.0000000000002,0.0,0
7,-closedLoop,13,297.0,2241.649272731111,1362.6666666666665,0.0,0
7,-closedLoop,14,301.33333333333337,2216.044959636865,1388.6666666666665,0.0,0
7,-closedLoop,15,309.66666666666663,2241.0355511583543,1373.333333333333,0.0,0
7,-closedLoop,16,309.33333333333337,2238.522319259135,1373.3333333333335,0.0,0
7,-closedLoop,17,297.0,2260.531243658004,1362.1666666666665,0.0,0
7,-closedLoop,18,299.00000000000006,2229.2977738730606,1390.1666666666667,0.0,0
7,-closedLoop,19,312.6666666666667,2243.979580333213,1359.3333333333335,0.0,0
7,-closedLoop,20,338.0,2318.7961810550155,1350.5,0.0,0
7,-closedLoop,21,291.0,2232.1930756134816,1378.3333333333333,0.0,0
7,-closedLoop,22,300.0,2287.860500801042,1357.0,0.0,0
7,-closedLoop,23,309.3333333333333,2221.525988048901,1375.8333333333333,0.0,0
7,-closedLoop,24,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-closedLoop,25,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,-closedLoop,26,338.0,2317.2665249819047,1353.8333333333333,0.0,0
7,-closedLoop,27,331.6666666666667,2236.092783936857,1367.1666666666667,0.0,0
7,-closedLoop,28,303.6666666666667,2333.5941402171434,1351.8333333333333,0.0,0
7,-closedLoop,29,291.0,2251.7506332053513,1371.1666666666665,0.0,0
7,-closedLoop,30,338.0,2317.5578772159556,1351.166666666667,0.0,0
7,-closedLoop,31,298.66666666666663,2277.261091976052,1361.3333333333335,0.0,0
7,hard-only,0,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,hard-only,1,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,hard-only,2,304.33333333333337,1827.2984493150643,1334.3333333333335,0.0,0
7,hard-only,3,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,1
7,hard-only,4,306.3333333333333,1761.0180507416137,1379.3333333333335,0.0,0
7,hard-only,5,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,hard-only,6,304.33333333333337,1827.2984493150643,1334.3333333333335,0.0,0
7,hard-only,7,306.3333333333333,1761.0180507416137,1379.3333333333335,0.0,0
7,hard-only,8,316.0,1786.5161988897619,1371.0,0.0,0
7,hard-only,9,316.0,1786.5161988897619,1371.0,0.0,0
7,hard-only,10,327.6666666666667,1778.684495186058,1378.3333333333335,0.0,0
7,hard-only,11,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,0
7,hard-only,12,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,hard-only,13,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,hard-only,14,302.6666666666667,1853.70123410815,1320.3333333333335,0.0,0
7,hard-only,15,304.0,1849.5285224863303,1317.8333333333335,0.0,0
7,hard-only,16,308.0,1840.9715739437195,1321.8333333333335,0.0,0
7,hard-only,17,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,0
7,hard-only,18,304.0,1849.5285224863303,1317.8333333333335,0.0,0
7,hard-only,19,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,hard-only,20,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,0
7,hard-only,21,304.0,1844.196078041886,1321.8333333333335,0.0,0
7,hard-only,22,304.33333333333337,1809.9700048706202,1356.3333333333335,0.0,0
7,hard-only,23,304.0,1873.7619625939894,1317.166666666667,0.0,0
7,hard-only,24,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,hard-only,25,279.6666666666667,1828.6442437299306,1324.166666666667,0.0,0
7,hard-only,26,304.0,1849.5285224863303,1317.8333333333335,0.0,0
7,hard-only,27,302.6666666666667,1813.498317183693,1336.6666666666667,0.0,0
7,hard-only,28,304.0,1945.6982804270253,1314.5000000000002,0.0,0
7,hard-only,29,279.6666666666667,1821.1472066928939,1337.5000000000002,0.0,0
7,hard-only,30,300.0,1766.5189025934656,1383.1666666666667,0.0,0
7,hard-only,31,302.6666666666667,1872.7006785525946,1317.8333333333335,0.0,0
7,hard-only,32,306.3333333333333,1805.5158285193916,1369.3333333333335,0.0,0
7,hard-only,33,308.0,1856.81710868045,1317.0000000000002,0.0,0
7,hard-only,34,302.6666666666667,1812.4377142337034,1349.5000000000002,0.0,0
7,hard-only,35,316.0,1780.3957504307348,1376.3333333333333,0.0,0
7,hard-only,36,308.0,1859.1123385770907,1315.0,0.0,0
7,hard-only,37,302.6666666666667,1826.374618472974,1334.8333333333335,0.0,0
7,hard-only,38,339.6666666666667,1931.4368748485151,1314.5000000000002,0.0,0
7,hard-only,39,302.6666666666667,1821.5151757334932,1335.3333333333335,0.0,0
7,hard-only,40,306.3333333333333,1754.37743550238,1383.0,0.0,0
7,GA-SA-multiSoH,0,282.6666666666667,2127.0347875146313,1321.5000000000002,0.0,1
8,Full,0,346.0,2490.1005370271246,1375.8333333333333,0.0,0
8,Full,1,346.0,2490.1005370271246,1375.8333333333333,0.0,0
8,Full,2,324.66666666666663,2228.6281581327376,1393.5,0.0,0
8,Full,3,324.66666666666663,2228.6281581327376,1393.5,0.0,0
8,Full,4,346.0,2490.1005370271246,1375.8333333333333,0.0,0
8,Full,5,324.66666666666663,2223.2123062808855,1397.1666666666667,0.0,0
8,Full,6,307.0,2258.866995294318,1391.1666666666667,0.0,0
8,Full,7,337.6666666666667,2433.846043697379,1378.6666666666665,0.0,0
8,Full,8,346.0,2489.434018508606,1376.5,0.0,0
8,Full,9,327.6666666666667,2515.938507625543,1382.4999999999998,0.0,0
8,Full,10,326.6666666666667,2363.6759478197505,1387.1666666666665,0.0,0
8,Full,11,324.66666666666663,2219.0577966010865,1397.3333333333335,0.0,0
8,Full,12,324.66666666666663,2228.6281581327376,1393.5,0.0,0
8,Full,13,324.66666666666663,2219.0577966010865,1397.3333333333335,0.0,0
