f1,f2_own,f4_own,f2_full,f4_full,f1_min,f4_full_min,f1_eqw,f2_full_eqw,f4_full_eqw,share_low,n_tasks_low,delta_h_mean,delta_h_max,gini_delta_h,h_end_min,h_end_min_lowgrp,delta_h_low_mean,delta_h_high_mean,T_end_max,front_size,evals,wall_s,arm,seed,hv
309.0,2740.8432929194755,81.34683717929741,2740.8432929194755,81.34683717929741,295.33333333333337,68.52347959156717,300.3333333333333,2665.2940852036363,84.57183761969887,0.48,24,-0.11755267136607181,0.1821614581065062,0.4196875416362942,0.736813066856702,0.7531698717482506,-0.3006208004171333,0.0655154576849897,83.8811641647232,98,20000,3.159,moead,9,0.3150849755928367
542.3333333333334,4315.335686362512,13.84331963710462,4315.335686362512,13.84331963710462,297.66666666666663,13.84331963710462,344.66666666666663,3101.5340483325895,56.16347381962915,0.22,11,-0.0286974975402478,0.23724305483378372,0.31213587597712666,0.3390643909447751,0.3390643909447751,-0.22673217825542577,0.16933718317493016,85.47055108401716,100,20000,0.794,full,10,0.39819594199564556
517.0,4924.264681126805,0.0,5022.493027132397,0.0,494.6666666666667,0.0,517.0,5022.493027132397,0.0,0.0,0,0.0918415029226007,0.25711000587237764,0.5883241794164094,0.3390643909447751,0.3390643909447751,0.0,0.1836830058452014,87.0448053480321,99,20000,0.802,hard,10,
340.3333333333333,2065.898139128075,0.0,2699.164375546165,112.9551652797904,270.0,93.20561833810868,271.3333333333333,2593.4778243912983,107.71457392461814,0.52,26,-0.09556702871092618,0.15233421291318583,0.3184005079892529,0.7280624019719503,0.7373187714461974,-0.302065524060972,0.11093146663911964,86.59241888020364,33,20000,0.816,nohealth,10,
303.6666666666667,2503.015578275954,81.2561122281042,2503.015578275954,81.2561122281042,269.0,58.37890386485145,271.6666666666667,2378.5937545052498,102.06888603413115,0.42,21,-0.09202106030383202,0.21785830045760413,0.29588078465201906,0.7480697230184458,0.7600429434536197,-0.32627025398411785,0.14222813337645382,81.77848206917471,97,20000,3.11,moead,10,0.38803670165126236
683.3333333333334,4861.6394540470155,16.163415781627783,4861.6394540470155,16.163415781627783,317.66666666666663,16.163415781627783,378.6666666666667,3091.303438728407,44.85735720121962,0.2,10,-0.08391612150459891,0.24976286112656843,0.3187244383907897,0.7097591462317642,0.718383135437231,-0.27945528331612834,0.11162304030693053,87.67361975065114,100,20000,0.808,full,11,0.5111314625065609
544.6666666666666,5603.253435295434,0.0,5769.778970458247,0.0,541.6666666666666,0.0,544.6666666666666,5769.778970458247,0.0,0.0,0,0.0631887181669415,0.28301735120572014,0.7163765674664015,0.45073443288627635,0.45073443288627635,0.0,0.126377436333883,91.11847022800923,41,20000,0.819,hard,11,
349.3333333333333,2216.401942126867,0.0,2878.5237375220513,96.51676894689814,292.66666666666663,88.02294518039156,298.3333333333333,2705.30120129645,91.38172210018007,0.56,28,-0.09365522609056123,0.19885016368668396,0.30587930139886454,0.7287346697168445,0.7287346697168445,-0.24405272415363624,0.05674227197251376,84.77495926804846,24,20000,0.826,nohealth,11,
368.3333333333333,2657.6630586310216,70.45050910865037,2657.6630586310216,70.45050910865037,299.66666666666663,58.75632470411038,299.66666666666663,2632.9804205605055,79.02475911142133,0.48,24,-0.09426902476005186,0.22802404480628957,0.3080991516851439,0.7262618450659506,0.7594591488735891,-0.27413256195423485,0.08559451243413121,84.90613200943977,89,20000,3.122,moead,11,0.3191443636093861
807.3333333333333,5510.183485057022,17.161515819449168,5510.183485057022,17.161515819449168,317.0,16.107168177226256,370.3333333333333,3390.12950715026,81.9490901068871,0.14,7,-0.048865849932572834,0.23842862777288476,0.48349131436694814,0.3130542734150614,0.3130542734150614,-0.20736846339399082,0.10963676352884517,86.81300204923514,100,20000,0.8,full,12,0.5179347715798778
595.0,5599.679910280543,0.0,5764.38893999887,0.0,554.6666666666667,0.0,558.0,5660.2233103692415,0.0,0.0,0,0.06383524918221761,0.24486293145194304,0.6842159836919193,0.3130542734150614,0.3130542734150614,0.0,0.12767049836443523,89.5938576007668,100,20000,0.815,hard,12,
303.0,2253.702032663404,0.0,2987.8840195365283,168.4064155036146,293.66666666666663,148.1570567306631,298.3333333333333,3065.333077856998,152.03057959888272,0.52,26,-0.12699160601945955,0.1993484841193912,0.35858238787620755,0.733161995899914,0.7435503385786425,-0.325857779314905,0.07187456727598587,84.01587733815246,57,20000,0.818,nohealth,12,
327.33333333333337,2959.5735736996567,101.21375704112592,2959.5735736996567,101.21375704112592,295.66666666666663,66.15783459433774,327.33333333333337,2959.5735736996567,101.21375704112592,0.46,23,-0.12770653995379067,0.23808328497008246,0.38368975053748966,0.7308656295992493,0.7403043925148415,-0.3499525965922024,0.09453951668462104,85.46415520156646,99,20000,3.157,moead,12,0.4224027410373971
587.0,4655.319203296408,5.33417418204389,4655.319203296408,5.33417418204389,292.66666666666663,5.33417418204389,346.0,2993.54871062344,61.27018242374589,0.22,11,0.06884137760940595,0.27777285794697026,0.43225078258600713,0.40337630160904503,0.40337630160904503,-0.07496881326686163,0.21265156848567351,85.91903282256074,100,20000,0.798,full,13,0.4137646507798196
582.0,5079.255277591333,0.0,5138.460835418654,0.0,529.0,0.0,529.0,5177.3767204236165,0.0,0.0,0,0.11303760372495461,0.2891260086158599,0.5890971887039673,0.40337630160904503,0.40337630160904503,0.0,0.22607520744990922,87.91582754695142,37,20000,0.834,hard,13,
298.0,2022.130441404069,0.0,2582.6812736857887,91.78415372992806,282.33333333333337,91.78415372992806,298.0,2582.6812736857887,91.78415372992806,0.44,22,-0.04515044821743772,0.251091874437784,0.21116897015142655,0.7444572058622152,0.7514109877286134,-0.2690579259983742,0.17875702956349873,82.50788821755708,25,20000,0.818,nohealth,13,
