seed,algo,f1,f2,f3,f4,hv,hv_sub,front_size,evals,wall_s,delta_h_mean,delta_h_max,gini_delta_h,T_end_max,cycles_max
19,AW-NSGA-II,340.66666666666663,2360.5535931753025,1245.6666666666665,0.0,0.5825045451143831,0.3262376189917181,45,20000,0.838,0.11030009751567191,0.2306432864518222,0.29510342476044427,81.41661864480128,0.9320000000000007
19,NSGA-II-2obj,387.0,2283.848272645769,1322.1666666666665,0.0,0.21178133898292373,0.8985110556519937,9,20000,0.887,0.112650760611296,0.19770403853443852,0.2902026197905112,84.12203839408498,1.0859999999999976
19,NSGA-II-3obj,300.0,2294.6199703724974,1287.9999999999998,0.0,0.49099186438502673,0.6009185920756861,57,20000,0.802,0.11286254490280881,0.2127780473782711,0.2731570110517738,80.28296143754326,0.8340000000000006
19,NSGA-III,318.6666666666667,2344.807075478763,1266.5000000000002,0.0,0.4735667159375765,0.2262734847045963,44,20000,0.844,0.11291796342804213,0.20935052861121128,0.25567180379564847,82.17479787839676,0.8660000000000008
19,MOEA/D,264.66666666666663,2196.855080891852,1246.0,0.0,0.8501700487475978,0.7312280516186294,95,20000,3.082,0.11361960723674891,0.21250828856396098,0.26249244688450846,81.33112816106348,0.7340000000000005
19,GA-SA,292.3333333333333,2296.3166306561184,1222.8333333333335,0.0,0.5650182387200107,0.3818002589217379,1,20000,6.447,0.11073256193434391,0.2060274101540741,0.2804193536259634,83.77183734228436,0.8020000000000006
19,A*-GA,295.0,2623.38099536216,1318.6666666666667,0.0,0.02656659459734937,1.0,1,20000,1.118,0.11630993574413369,0.22327897604660363,0.26695723854001296,81.27728604721925,0.8100000000000006
19,LWC,269.3333333333333,2362.988559214399,1267.4999999999998,0.0,0.7779878531933755,0.6508150747624131,18,20000,0.812,0.11316028966701075,0.2078207752606257,0.24489468071571396,80.38519632301544,0.7480000000000006
20,AW-NSGA-II,291.0,2527.4211112197295,1329.8333333333335,0.0,0.19596310553486898,0.17234010082690776,19,20000,0.855,0.03604201342704812,0.17372233981718,0.3885425315442266,81.97383464685299,0.7980000000000006
20,NSGA-II-2obj,303.0,2323.840097968733,1347.6666666666667,0.0,0.18907140029212394,0.7266724305819727,5,20000,0.949,0.03488195521177876,0.1636582282614183,0.4241502814471716,83.18205558464919,0.8340000000000006
20,NSGA-II-3obj,350.0,2593.833493323493,1288.6666666666665,0.0,0.6040620537850154,0.7042335039008693,38,20000,0.809,0.029367790243697112,0.1862510831983265,0.45391205463647855,85.9687360404356,0.9600000000000007
20,NSGA-III,377.00000000000006,2582.0494037570807,1287.0,0.0,0.5880838753400651,0.5648378180830537,28,20000,0.869,0.026398199209404026,0.2055638979748926,0.4126383106873499,84.6750671705022,1.0259999999999998
20,MOEA/D,272.66666666666663,2371.009974453823,1298.1666666666667,0.0,0.6563782083485111,0.6366377876935213,99,20000,3.121,0.03633338110494248,0.182025145329338,0.4871829184364982,84.87474915424819,0.7340000000000005
20,GA-SA,292.33333333333337,2422.6011393401745,1271.3333333333335,0.0,0.5984845121983284,0.5963668342155946,1,20000,6.523,0.03247870543669791,0.16867276539457043,0.3416133182771055,81.73961962903144,0.8020000000000006
20,A*-GA,296.0,2349.7119053233573,1379.1666666666667,0.0,0.0,1.0,5,20000,1.145,0.038746248471676105,0.1826653184605891,0.42969825561845165,80.47425484611799,0.8100000000000006
20,LWC,372.6666666666667,2370.165780398357,1331.6666666666667,0.0,0.5699851431671191,0.5474751870879342,47,20000,0.786,0.03455487692061869,0.21857760471852328,0.4505611716967022,84.08962288423126,1.0279999999999996
21,AW-NSGA-II,280.33333333333337,2442.9606687617593,1333.5,0.0,0.5132748382174406,0.4599890220930538,39,20000,0.796,0.09693007089258819,0.2326962261744142,0.4984760226698868,81.42790063896302,0.7800000000000006
21,NSGA-II-2obj,303.66666666666663,2262.353364990128,1367.5,0.0,0.21791960093356633,0.55054879810498,18,20000,0.883,0.09346790818847947,0.24642277020361103,0.5365165656520672,81.96349425156478,0.8360000000000006
21,NSGA-II-3obj,328.66666666666663,2497.5206293951296,1307.5,0.0,0.5181548456853198,0.7638143596062348,25,20000,0.787,0.0892283865345184,0.23240508962999573,0.4853586559499352,83.73238047447558,0.8960000000000007
21,NSGA-III,292.0,2413.808545793914,1294.0,0.0,0.7964450430682204,0.7636964468102058,55,20000,0.83,0.09514537949358859,0.2274423681295924,0.45586636905407585,84.58408815731818,0.7860000000000006
21,MOEA/D,291.0,2192.9876549952005,1329.0,0.0,0.5153056124102178,0.39060365628433813,86,20000,3.057,0.09622726198088552,0.23043375900539742,0.4616168048690761,83.37533603023911,0.7980000000000006
21,GA-SA,270.0,2381.0453983349116,1286.8333333333333,0.0,0.4022078801876037,0.4022078801876037,1,20000,6.317,0.0944782530064047,0.22858989429900767,0.47307999548597657,82.94747881978793,0.7380000000000005
21,A*-GA,299.66666666666663,2310.25219616033,1366.9999999999998,0.0,0.10908845380378812,1.0,4,20000,1.139,0.09882987561427556,0.23052726808751833,0.45014445186110796,83.25710563165848,0.8240000000000006
21,LWC,399.00000000000006,2524.137684739114,1302.8333333333335,0.0,0.5176335913911393,0.4522465085796746,23,20000,0.815,0.09038170966821929,0.2163110147912488,0.31782266052975916,87.79415218594733,1.0919999999999974
22,AW-NSGA-II,282.33333333333337,2391.9216714743256,1297.5,0.0,0.30884974597516035,0.21319850674648025,16,20000,0.827,0.06362930311930023,0.21677257289005059,0.4267964427384847,83.07005695212337,0.7720000000000006
