scenario,strategy,seed,instance,t_ev,f1_base,f1_event,deg_pct,timeout,response_ms,replan_evals,warn_t,warn_agv,n_warned,n_agv,event_fired,replan_applied,maint_enter
congestion,agnostic,13,4,105.42031371890769,312.0,411.0,31.73076923076923,0,953.7438000006659,4000,None,None,0,10,1,1,
congestion,agnostic,14,4,105.42031371890769,280.0,473.0,68.92857142857143,0,999.9019000024418,4000,None,None,0,10,1,1,
congestion,agnostic,15,4,105.42031371890769,369.0,569.0,54.20054200542005,0,1010.4773999992176,4000,None,None,0,10,1,1,
congestion,agnostic,16,4,105.42031371890769,300.0,526.0,75.33333333333333,0,982.3590999985754,4000,None,None,0,10,1,0,
congestion,agnostic,17,4,105.42031371890769,391.0,459.0,17.391304347826086,0,1008.2347000025038,4000,None,None,0,10,1,0,
congestion,agnostic,18,4,105.42031371890769,428.0,499.0,16.588785046728972,0,996.7429999996966,4000,None,None,0,10,1,1,
congestion,agnostic,19,4,105.42031371890769,308.0,415.0,34.74025974025974,0,955.351000000519,4000,None,None,0,10,1,0,
congestion,agnostic,20,4,105.42031371890769,399.0,399.0,0.0,0,1063.7117999976908,4000,None,None,0,10,1,0,
congestion,agnostic,21,4,105.42031371890769,337.0,480.0,42.433234421364986,0,978.2058000018878,4000,None,None,0,10,1,0,
congestion,agnostic,22,4,105.42031371890769,344.0,438.0,27.325581395348834,0,998.1456999994407,4000,None,None,0,10,1,1,
congestion,agnostic,23,4,105.42031371890769,357.0,540.0,51.26050420168067,0,1050.0324999993609,4000,None,None,0,10,1,1,
congestion,agnostic,24,4,105.42031371890769,275.0,412.0,49.81818181818182,0,976.8184000022302,4000,None,None,0,10,1,0,
congestion,agnostic,25,4,105.42031371890769,356.0,433.0,21.629213483146067,0,934.4658000009076,4000,None,None,0,10,1,1,
congestion,agnostic,26,4,105.42031371890769,285.0,374.0,31.2280701754386,0,1019.2999999999302,4000,None,None,0,10,1,0,
congestion,agnostic,27,4,105.42031371890769,473.0,460.0,-2.748414376321353,0,1098.7243999989005,4000,None,None,0,10,1,1,
congestion,agnostic,28,4,105.42031371890769,335.0,476.0,42.08955223880597,0,1093.9194000020507,4000,None,None,0,10,1,1,
congestion,agnostic,29,4,105.42031371890769,348.0,531.0,52.58620689655172,0,1104.9244000023464,4000,None,None,0,10,1,1,
congestion,agnostic,30,4,105.42031371890769,302.0,388.0,28.47682119205298,0,1019.1171999977087,4000,None,None,0,10,1,0,
fault,agnostic,1,0,200.0,316.0,411.0,30.063291139240505,0,,,459.0,3,1,10,1,0,None
fault,agnostic-excl,1,0,200.0,316.0,411.0,30.063291139240505,0,,,459.0,3,1,10,1,0,None
fault,agnostic,2,0,200.0,325.0,325.0,0.0,0,,,465.0,5,1,10,1,0,None
fault,agnostic-excl,2,0,200.0,325.0,325.0,0.0,0,,,465.0,5,1,10,1,0,None
fault,agnostic,3,0,200.0,307.0,324.0,5.537459283387622,0,,,449.0,3,1,10,1,0,None
fault,agnostic-excl,3,0,200.0,307.0,324.0,5.537459283387622,0,,,449.0,3,1,10,1,0,None
fault,agnostic,4,0,200.0,394.0,394.0,0.0,0,,,463.0,7,1,10,1,0,None
fault,agnostic-excl,4,0,200.0,394.0,394.0,0.0,0,,,463.0,7,1,10,1,0,None
fault,agnostic,5,0,200.0,334.0,334.0,0.0,0,,,459.0,3,1,10,1,0,None
fault,agnostic-excl,5,0,200.0,334.0,334.0,0.0,0,,,459.0,3,1,10,1,0,None
fault,agnostic,6,0,200.0,297.0,313.0,5.387205387205387,0,,,468.0,3,1,10,1,0,None
fault,agnostic-excl,6,0,200.0,297.0,313.0,5.387205387205387,0,,,468.0,3,1,10,1,0,None
fault,agnostic,7,0,200.0,355.0,355.0,0.0,0,,,467.0,6,1,10,1,0,None
fault,agnostic-excl,7,0,200.0,355.0,355.0,0.0,0,,,467.0,6,1,10,1,0,None
fault,agnostic,8,0,200.0,350.0,350.0,0.0,0,,,454.0,3,1,10,1,0,None
fault,agnostic-excl,8,0,200.0,350.0,350.0,0.0,0,,,454.0,3,1,10,1,0,None
fault,agnostic,9,0,200.0,373.0,373.0,0.0,0,,,468.0,3,1,10,1,0,None
fault,agnostic-excl,9,0,200.0,373.0,373.0,0.0,0,,,468.0,3,1,10,1,0,None
fault,agnostic,10,0,200.0,284.0,293.0,3.169014084507042,0,,,462.0,3,1,10,1,0,None
fault,agnostic-excl,10,0,200.0,284.0,293.0,3.169014084507042,0,,,462.0,3,1,10,1,0,None
fault,agnostic,11,0,200.0,321.0,392.0,22.118380062305295,0,,,461.0,3,1,10,1,0,None
fault,agnostic-excl,11,0,200.0,321.0,392.0,22.118380062305295,0,,,461.0,3,1,10,1,0,None
fault,agnostic,12,0,200.0,313.0,313.0,0.0,0,,,469.0,2,1,10,1,0,None
fault,agnostic-excl,12,0,200.0,313.0,313.0,0.0,0,,,469.0,2,1,10,1,0,None
fault,agnostic,13,0,200.0,312.0,332.0,6.41025641025641,0,,,461.0,3,1,10,1,0,None
fault,agnostic-excl,13,0,200.0,312.0,332.0,6.41025641025641,0,,,461.0,3,1,10,1,0,None
fault,agnostic,14,0,200.0,280.0,280.0,0.0,0,,,453.0,3,1,10,1,0,None
fault,agnostic-excl,14,0,200.0,280.0,280.0,0.0,0,,,453.0,3,1,10,1,0,None
fault,agnostic,15,0,200.0,369.0,369.0,0.0,0,,,455.0,3,1,10,1,0,None
fault,agnostic-excl,15,0,200.0,369.0,369.0,0.0,0,,,455.0,3,1,10,1,0,None
fault,agnostic,16,0,200.0,300.0,300.0,0.0,0,,,453.0,3,1,10,1,0,None
fault,agnostic-excl,16,0,200.0,300.0,300.0,0.0,0,,,453.0,3,1,10,1,0,None
fault,agnostic,17,0,200.0,391.0,391.0,0.0,0,,,451.0,3,1,10,1,0,None
fault,agnostic-excl,17,0,200.0,391.0,391.0,0.0,0,,,451.0,3,1,10,1,0,None
fault,agnostic,18,0,200.0,428.0,428.0,0.0,0,,,467.0,0,1,10,1,0,None
fault,agnostic-excl,18,0,200.0,428.0,428.0,0.0,0,,,467.0,0,1,10,1,0,None
fault,agnostic,19,0,200.0,308.0,308.0,0.0,0,,,462.0,3,1,10,1,0,None
fault,agnostic-excl,19,0,200.0,308.0,308.0,0.0,0,,,462.0,3,1,10,1,0,None
fault,agnostic,20,0,200.0,399.0,399.0,0.0,0,,,469.0,3,1,10,1,0,None
fault,agnostic-excl,20,0,200.0,399.0,399.0,0.0,0,,,469.0,3,1,10,1,0,None
fault,agnostic,21,0,200.0,337.0,337.0,0.0,0,,,442.0,3,1,10,1,0,None
fault,agnostic-excl,21,0,200.0,337.0,337.0,0.0,0,,,442.0,3,1,10,1,0,None
fault,agnostic,22,0,200.0,344.0,379.0,10.174418604651162,0,,,471.0,3,1,10,1,0,None
fault,agnostic-excl,22,0,200.0,344.0,379.0,10.174418604651162,0,,,471.0,3,1,10,1,0,None
fault,agnostic,23,0,200.0,357.0,357.0,0.0,0,,,431.0,3,1,10,1,0,None
fault,agnostic-excl,23,0,200.0,357.0,357.0,0.0,0,,,431.0,3,1,10,1,0,None
fault,agnostic,24,0,200.0,275.0,281.0,2.181818181818182,0,,,452.0,3,1,10,1,0,None
fault,agnostic-excl,24,0,200.0,275.0,281.0,2.181818181818182,0,,,452.0,3,1,10,1,0,None
fault,agnostic,25,0,200.0,356.0,356.0,0.0,0,,,473.0,2,1,10,1,0,None
fault,agnostic-excl,25,0,200.0,356.0,356.0,0.0,0,,,473.0,2,1,10,1,0,None
fault,agnostic,26,0,200.0,285.0,285.0,0.0,0,,,470.0,3,1,10,1,0,None
fault,agnostic-excl,26,0,200.0,285.0,285.0,0.0,0,,,470.0,3,1,10,1,0,None
fault,agnostic,27,0,200.0,473.0,473.0,0.0,0,,0,456.0,0,1,10,1,0,None
fault,agnostic-excl,27,0,200.0,473.0,473.0,0.0,0,,0,456.0,0,1,10,1,0,None
fault,agnostic,28,0,200.0,335.0,335.0,0.0,0,,,456.0,3,1,10,1,0,None
